state,district,date,lifecycle_friction_score,friction_level
Mizoram,Lawngtlai,2025-07-31,2.0272727272727273,High
Mizoram,Lawngtlai,2025-09-30,2.837795275590551,High
Mizoram,Lawngtlai,2025-10-31,0.44800000000000006,High
Mizoram,Lunglei,2025-05-31,5.3737704918032785,High
Mizoram,Lunglei,2025-07-31,8.093333333333334,High
Mizoram,Lunglei,2025-09-30,3.4323232323232324,High
Mizoram,Lunglei,2025-10-31,0.723529411764706,High
Mizoram,Mamit,2025-09-30,4.003636363636363,High
Mizoram,Mamit,2025-10-31,0.4695652173913044,High
Mizoram,Mammit,2025-09-30,3.4947368421052634,High
Mizoram,Mammit,2025-10-31,0.4181818181818182,High
Mizoram,Saiha,2025-05-31,0.9934426229508196,High
Mizoram,Saiha,2025-07-31,0.8941176470588236,High
Mizoram,Saiha,2025-09-30,1.2232876712328766,High
Mizoram,Saiha,2025-10-31,0.8355555555555556,High
Mizoram,Saitual,2025-09-30,8.2,High
Mizoram,Saitual,2025-10-31,2.8000000000000003,High
Mizoram,Serchhip,2025-09-30,10.904761904761905,High
Mizoram,Serchhip,2025-10-31,0.32000000000000006,High
Nagaland,Chumukedima,2025-04-30,0.627906976744186,High
Nagaland,Chumukedima,2025-09-30,1.1076923076923078,High
Nagaland,Chumukedima,2025-10-31,2.1750000000000003,High
Nagaland,Dimapur,2025-04-30,2.2950191570881224,High
Nagaland,Dimapur,2025-05-31,4.128125,High
Nagaland,Dimapur,2025-06-30,4.134748010610079,High
Nagaland,Dimapur,2025-07-31,2.1482142857142854,High
Nagaland,Dimapur,2025-09-30,3.576203966005666,High
Nagaland,Dimapur,2025-10-31,0.45086705202312144,High
Nagaland,Kiphire,2025-07-31,0.9442622950819671,High
Nagaland,Kiphire,2025-09-30,1.4328358208955223,High
Nagaland,Kiphire,2025-10-31,0.20800000000000002,High
Nagaland,Kohima,2025-04-30,1.6356037151702785,High
Nagaland,Kohima,2025-07-31,5.186610878661088,High
Nagaland,Kohima,2025-09-30,2.5359374999999997,High
Nagaland,Kohima,2025-10-31,0.21578947368421053,High
Nagaland,Longleng,2025-04-30,0.5707317073170731,High
Nagaland,Longleng,2025-07-31,0.8256410256410256,High
Nagaland,Longleng,2025-09-30,0.9433962264150942,High
Nagaland,Longleng,2025-10-31,0.22000000000000003,High
Nagaland,Meluri,2025-09-30,17.75,High
Nagaland,Meluri,2025-10-31,0.0,Low
Nagaland,Mokokchung,2025-07-31,2.8063636363636366,High
Nagaland,Mokokchung,2025-09-30,5.2696969696969695,High
Nagaland,Mokokchung,2025-10-31,0.3666666666666667,High
Nagaland,Mon,2025-06-30,5.420689655172414,High
Nagaland,Mon,2025-07-31,1.272382851445663,High
Nagaland,Mon,2025-09-30,1.8062337662337662,High
Nagaland,Mon,2025-10-31,0.24788732394366197,High
Nagaland,Niuland,2025-09-30,1.125,High
Nagaland,Niuland,2025-10-31,0.9714285714285714,High
Nagaland,Noklak,2025-04-30,0.4453125,High
Nagaland,Noklak,2025-09-30,1.8814814814814813,High
Nagaland,Noklak,2025-10-31,0.19230769230769232,High
Nagaland,Peren,2025-04-30,0.7202205882352941,High
Nagaland,Peren,2025-05-31,1.5106382978723405,High
Nagaland,Peren,2025-06-30,1.6117021276595744,High
Nagaland,Peren,2025-07-31,1.6528301886792451,High
Nagaland,Peren,2025-09-30,2.033557046979866,High
Nagaland,Peren,2025-10-31,0.3666666666666667,High
Nagaland,Phek,2025-04-30,2.2161073825503355,High
Nagaland,Phek,2025-09-30,2.2706896551724136,High
Nagaland,Phek,2025-10-31,0.16827586206896553,High
Nagaland,Shamator,2025-09-30,0.2858974358974359,High
Nagaland,Shamator,2025-10-31,0.5076923076923077,High
Nagaland,Tseminyu,2025-09-30,0.5333333333333333,High
Nagaland,Tseminyu,2025-10-31,0.0,Low
Nagaland,Tuensang,2025-04-30,1.386083499005964,High
Nagaland,Tuensang,2025-07-31,1.5181996086105676,High
Nagaland,Tuensang,2025-09-30,2.0885844748858444,High
Nagaland,Tuensang,2025-10-31,0.14603174603174604,High
Nagaland,Wokha,2025-07-31,2.2185483870967744,High
Nagaland,Wokha,2025-09-30,1.5714285714285714,High
Nagaland,Wokha,2025-10-31,0.15384615384615385,High
Nagaland,Zunheboto,2025-07-31,1.5782234957020058,High
Nagaland,Zunheboto,2025-09-30,3.634920634920635,High
Nagaland,Zunheboto,2025-10-31,0.24,High
ODISHA,NUAPADA,2025-09-30,7.2,High
Odisha,ANUGUL,2025-09-30,4.866666666666667,High
Odisha,ANUGUL,2025-10-31,0.2,High
Odisha,Angul,2025-09-30,3.5091432685385167,High
Odisha,Angul,2025-10-31,1.0828025477707006,High
Odisha,Anugul,2025-09-30,3.5946666666666665,High
Odisha,Anugul,2025-10-31,2.4000000000000004,High
Odisha,Balangir,2025-09-30,2.55114006514658,High
Odisha,Balangir,2025-10-31,0.4846715328467154,High
Odisha,Baleshwar,2025-09-30,5.338161559888579,High
Odisha,Baleshwar,2025-10-31,1.4229007633587787,High
Odisha,Baleswar,2025-09-30,2.430257186081694,High
Odisha,Baleswar,2025-10-31,0.5287981859410431,High
Odisha,Bargarh,2025-09-30,2.4353312302839116,High
Odisha,Bargarh,2025-10-31,0.72782874617737,High
Odisha,Baudh,2025-09-30,4.2,High
Odisha,Baudh,2025-10-31,1.2000000000000002,High
Odisha,Bhadrak,2025-09-30,3.319014778325123,High
Odisha,Bhadrak,2025-10-31,0.4324763193504736,High
Odisha,Boudh,2025-09-30,2.7481481481481485,High
Odisha,Boudh,2025-10-31,0.7639484978540773,High
Odisha,Cuttack,2025-09-30,3.766003787878788,High
Odisha,Cuttack,2025-10-31,0.6521106259097526,High
Odisha,Debagarh,2025-09-30,3.0182890855457223,High
Odisha,Debagarh,2025-10-31,1.0945454545454545,High
Odisha,Dhenkanal,2025-09-30,3.7157566302652105,High
Odisha,Dhenkanal,2025-10-31,0.6950437317784257,High
Odisha,Gajapati,2025-09-30,3.49979381443299,High
Odisha,Gajapati,2025-10-31,1.011063829787234,High
Odisha,Ganjam,2025-09-30,3.356595744680851,High
Odisha,Ganjam,2025-10-31,0.8610045662100456,High
Odisha,JAJPUR,2025-09-30,2.913695652173913,High
Odisha,JAJPUR,2025-10-31,0.496969696969697,High
Odisha,Jagatsinghapur,2025-09-30,3.076422764227642,High
Odisha,Jagatsinghapur,2025-10-31,0.12534174553101998,High
Odisha,Jagatsinghpur,2025-09-30,6.004901960784315,High
Odisha,Jagatsinghpur,2025-10-31,0.38823529411764707,High
Odisha,Jajapur,2025-09-30,3.6873298429319368,High
Odisha,Jajapur,2025-10-31,0.621606648199446,High
Odisha,Jajpur,2025-09-30,5.32,High
Odisha,Jajpur,2025-10-31,0.9,High
Odisha,Jharsuguda,2025-09-30,3.8453333333333335,High
Odisha,Jharsuguda,2025-10-31,0.9648484848484848,High
Odisha,Kalahandi,2025-09-30,3.4401946472019467,High
Odisha,Kalahandi,2025-10-31,0.7203208556149733,High
Odisha,Kandhamal,2025-09-30,2.537913486005089,High
Odisha,Kandhamal,2025-10-31,0.7319148936170213,High
Odisha,Kendrapara,2025-09-30,3.3518806744487675,High
Odisha,Kendrapara,2025-10-31,0.5848484848484848,High
Odisha,Kendujhar,2025-09-30,2.6796240922682615,High
Odisha,Kendujhar,2025-10-31,0.7753743760399335,High
Odisha,Khorda,2025-09-30,3.317585983127839,High
Odisha,Khorda,2025-10-31,0.5412587412587413,High
Odisha,Khordha,2025-07-31,8.441379310344827,High
Odisha,Khordha,2025-09-30,7.663235294117647,High
Odisha,Khordha,2025-10-31,1.0947368421052632,High
Odisha,Koraput,2025-09-30,3.7015748031496063,High
Odisha,Koraput,2025-10-31,0.5161500815660686,High
Odisha,Malkangiri,2025-09-30,1.726634382566586,High
Odisha,Malkangiri,2025-10-31,0.7206225680933853,High
Odisha,Mayurbhanj,2025-09-30,2.2670419651995903,High
Odisha,Mayurbhanj,2025-10-31,0.6117847993168233,High
Odisha,NUAPADA,2025-09-30,2.4571428571428573,High
Odisha,NUAPADA,2025-10-31,0.8,High
Odisha,Nabarangapur,2025-04-30,28.254347826086956,High
Odisha,Nabarangapur,2025-09-30,2.1432253800396563,High
Odisha,Nabarangapur,2025-10-31,0.35814977973568285,High
Odisha,Nabarangpur,2025-07-31,0.0,Low
Odisha,Nayagarh,2025-09-30,4.534571723426213,High
Odisha,Nayagarh,2025-10-31,0.7439775910364146,High
Odisha,Nuapada,2025-09-30,3.8299345182413473,High
Odisha,Nuapada,2025-10-31,0.7197231833910035,High
Odisha,Puri,2025-09-30,3.2786287381473374,High
Odisha,Puri,2025-10-31,0.7707317073170732,High
Odisha,Rayagada,2025-09-30,2.2865419432709717,High
Odisha,Rayagada,2025-10-31,0.8551724137931034,High
Odisha,Sambalpur,2025-09-30,3.5109278350515463,High
Odisha,Sambalpur,2025-10-31,0.7974440894568691,High
Odisha,Sonapur,2025-09-30,2.473641304347826,High
Odisha,Sonapur,2025-10-31,0.6806629834254144,High
Odisha,Subarnapur,2025-09-30,2.5,High
Odisha,Subarnapur,2025-10-31,0.8131147540983608,High
Odisha,Sundargarh,2025-09-30,4.536842105263157,High
Odisha,Sundargarh,2025-10-31,1.0575342465753426,High
Odisha,Sundergarh,2025-09-30,2.8958103638368247,High
Odisha,Sundergarh,2025-10-31,0.758148893360161,High
Odisha,jajpur,2025-09-30,2.8666666666666663,High
Odisha,jajpur,2025-10-31,0.0,Low
Orissa,Anugul,2025-09-30,2.52,High
Orissa,Anugul,2025-10-31,0.4,High
Orissa,Balangir,2025-09-30,4.1842364532019705,High
Orissa,Balangir,2025-10-31,1.5655172413793104,High
Orissa,Baleshwar,2025-09-30,2.5281045751633986,High
Orissa,Baleshwar,2025-10-31,0.36800000000000005,High
Orissa,Baleswar,2025-10-31,0.8,High
Orissa,Bargarh,2025-09-30,2.6470588235294117,High
Orissa,Bargarh,2025-10-31,0.923076923076923,High
Orissa,Bhadrak,2025-09-30,2.8044943820224715,High
Orissa,Bhadrak,2025-10-31,0.5333333333333333,High
Orissa,Cuttack,2025-09-30,4.781512605042017,High
Orissa,Cuttack,2025-10-31,0.29473684210526313,High
Orissa,Debagarh,2025-09-30,0.2,High
Orissa,Debagarh,2025-10-31,0.0,Low
Orissa,Dhenkanal,2025-09-30,3.306382978723404,High
Orissa,Dhenkanal,2025-10-31,0.38,High
Orissa,Gajapati,2025-09-30,4.933333333333334,High
Orissa,Ganjam,2025-09-30,4.265648854961832,High
Orissa,Ganjam,2025-10-31,0.6746268656716419,High
Orissa,Jagatsinghapur,2025-09-30,3.82,High
Orissa,Jagatsinghapur,2025-10-31,0.05714285714285714,High
Orissa,Jajapur,2025-09-30,1.9414634146341465,High
Orissa,Jajapur,2025-10-31,0.6400000000000001,High
Orissa,Jharsuguda,2025-09-30,1.6285714285714286,High
Orissa,Jharsuguda,2025-10-31,0.22857142857142856,High
Orissa,Kalahandi,2025-09-30,0.5499999999999999,High
Orissa,Kalahandi,2025-10-31,0.0,Low
Orissa,Kandhamal,2025-09-30,3.225,High
Orissa,Kandhamal,2025-10-31,1.3333333333333335,High
Orissa,Kendrapara,2025-09-30,2.8117647058823527,High
Orissa,Kendrapara,2025-10-31,0.6857142857142857,High
Orissa,Kendujhar,2025-09-30,1.9157894736842105,High
Orissa,Kendujhar,2025-10-31,4.4,High
Orissa,Khordha,2025-09-30,3.735570469798658,High
Orissa,Khordha,2025-10-31,0.6000000000000001,High
Orissa,Koraput,2025-09-30,3.8385964912280697,High
Orissa,Koraput,2025-10-31,0.9846153846153847,High
Orissa,Malkangiri,2025-09-30,1.8272727272727274,High
Orissa,Malkangiri,2025-10-31,0.6000000000000001,High
Orissa,Mayurbhanj,2025-09-30,0.9285714285714286,High
Orissa,Mayurbhanj,2025-10-31,0.8,High
Orissa,Nabarangapur,2025-10-31,0.0,Low
Orissa,Nayagarh,2025-09-30,5.33,High
Orissa,Nayagarh,2025-10-31,0.5066666666666667,High
Orissa,Nuapada,2025-10-31,0.0,Low
Orissa,Puri,2025-09-30,3.7103448275862068,High
Orissa,Puri,2025-10-31,1.2000000000000002,High
Orissa,Rayagada,2025-09-30,1.5094736842105263,High
Orissa,Rayagada,2025-10-31,0.675,High
Orissa,Sambalpur,2025-09-30,8.85,High
Orissa,Sambalpur,2025-10-31,0.4,High
Orissa,Sonapur,2025-09-30,1.8888888888888888,High
Orissa,Sonapur,2025-10-31,0.0,Low
Orissa,Subarnapur,2025-09-30,4.6,High
Orissa,Sundargarh,2025-09-30,3.070833333333333,High
Orissa,Sundargarh,2025-10-31,0.6315789473684211,High
Orissa,Sundergarh,2025-09-30,0.6,High
Pondicherry,Karaikal,2025-09-30,7.844776119402985,High
Pondicherry,Karaikal,2025-10-31,0.36000000000000004,High
Pondicherry,Pondicherry,2025-09-30,6.198185941043083,High
Pondicherry,Pondicherry,2025-10-31,0.8452830188679246,High
Pondicherry,Yanam,2025-09-30,6.125,High
Pondicherry,Yanam,2025-10-31,0.0,Low
Puducherry,Karaikal,2025-09-30,10.478980891719743,High
Puducherry,Karaikal,2025-10-31,0.7785714285714286,High
Puducherry,Pondicherry,2025-10-31,0.4,High
Puducherry,Puducherry,2025-09-30,7.467873303167421,High
Puducherry,Puducherry,2025-10-31,1.5299270072992703,High
Puducherry,Yanam,2025-09-30,6.8,High
Puducherry,Yanam,2025-10-31,0.8,High
Punjab,Amritsar,2025-03-31,328.95918367346934,High
Punjab,Amritsar,2025-04-30,10.700818330605564,High
Punjab,Amritsar,2025-05-31,13.967761806981521,High
Punjab,Amritsar,2025-07-31,10.500757134536983,High
Punjab,Amritsar,2025-09-30,3.8480180180180183,High
Punjab,Amritsar,2025-10-31,0.9203592814371258,High
Punjab,Barnala,2025-09-30,4.5982404692082115,High
Punjab,Barnala,2025-10-31,1.0265734265734265,High
Punjab,Bathinda,2025-09-30,5.6553389043639735,High
Punjab,Bathinda,2025-10-31,1.190909090909091,High
Punjab,Faridkot,2025-09-30,5.353280839895013,High
Punjab,Faridkot,2025-10-31,1.4666666666666668,High
Punjab,Fatehgarh Sahib,2025-09-30,5.1482587064676615,High
Punjab,Fatehgarh Sahib,2025-10-31,1.501639344262295,High
Punjab,Fazilka,2025-09-30,4.56281179138322,High
Punjab,Fazilka,2025-10-31,0.907488986784141,High
Punjab,Ferozepur,2025-09-30,5.391694352159468,High
Punjab,Ferozepur,2025-10-31,1.8864516129032258,High
Punjab,Firozpur,2025-09-30,5.019047619047619,High
Punjab,Firozpur,2025-10-31,3.2615384615384615,High
Punjab,Gurdaspur,2025-04-30,32.490566037735846,High
Punjab,Gurdaspur,2025-05-31,53.70204081632653,High
Punjab,Gurdaspur,2025-07-31,22.262006079027355,High
Punjab,Gurdaspur,2025-09-30,4.977150722642808,High
Punjab,Gurdaspur,2025-10-31,0.8240875912408759,High
Punjab,Hoshiarpur,2025-04-30,21.820238095238096,High
Punjab,Hoshiarpur,2025-05-31,23.806083650190114,High
Punjab,Hoshiarpur,2025-06-30,27.63450479233227,High
Punjab,Hoshiarpur,2025-07-31,29.40219178082192,High
Punjab,Hoshiarpur,2025-09-30,5.308230452674897,High
Punjab,Hoshiarpur,2025-10-31,1.1011627906976744,High
Punjab,Jalandhar,2025-09-30,4.573889636608344,High
Punjab,Jalandhar,2025-10-31,0.9167883211678833,High
Punjab,Kapurthala,2025-04-30,6.6223214285714285,High
Punjab,Kapurthala,2025-05-31,10.462121212121213,High
Punjab,Kapurthala,2025-06-30,12.705993690851734,High
Punjab,Kapurthala,2025-07-31,8.06504347826087,High
Punjab,Kapurthala,2025-09-30,4.539763779527559,High
Punjab,Kapurthala,2025-10-31,1.1641509433962265,High
Punjab,Ludhiana,2025-03-31,151.32519083969464,High
Punjab,Ludhiana,2025-04-30,5.676984414642987,High
Punjab,Ludhiana,2025-05-31,11.513665943600866,High
Punjab,Ludhiana,2025-06-30,8.098907103825136,High
Punjab,Ludhiana,2025-07-31,5.74604872251931,High
Punjab,Ludhiana,2025-09-30,3.3165927802406583,High
Punjab,Ludhiana,2025-10-31,1.2625146886016452,High
Punjab,Malerkotla,2025-09-30,2.8867924528301887,High
Punjab,Malerkotla,2025-10-31,1.1223300970873786,High
Punjab,Mansa,2025-09-30,6.907415730337078,High
Punjab,Mansa,2025-10-31,2.2399999999999998,High
Punjab,Moga,2025-09-30,4.972455089820359,High
Punjab,Moga,2025-10-31,1.444808743169399,High
Punjab,Muktsar,2025-09-30,4.04,High
Punjab,Muktsar,2025-10-31,1.0666666666666667,High
Punjab,Nawanshahr,2025-09-30,10.2327868852459,High
Punjab,Nawanshahr,2025-10-31,3.542857142857143,High
Punjab,Pathankot,2025-09-30,4.378453038674033,High
Punjab,Pathankot,2025-10-31,0.9400000000000001,High
Punjab,Patiala,2025-05-31,18.649337748344372,High
Punjab,Patiala,2025-07-31,13.479725759059745,High
Punjab,Patiala,2025-09-30,4.277954388389772,High
Punjab,Patiala,2025-10-31,1.6150537634408604,High
Punjab,Rupnagar,2025-09-30,5.042677824267782,High
Punjab,Rupnagar,2025-10-31,1.5257731958762888,High
Punjab,S.A.S Nagar,2025-06-30,0.0,Low
Punjab,S.A.S Nagar,2025-07-31,0.0,Low
Punjab,S.A.S Nagar(Mohali),2025-09-30,3.338888888888889,High
Punjab,S.A.S Nagar(Mohali),2025-10-31,0.676923076923077,High
Punjab,SAS Nagar (Mohali),2025-04-30,17.29,High
Punjab,SAS Nagar (Mohali),2025-09-30,3.3655104063429135,High
Punjab,SAS Nagar (Mohali),2025-10-31,0.9655629139072848,High
Punjab,Sangrur,2025-04-30,31.79638554216867,High
Punjab,Sangrur,2025-09-30,5.137662337662338,High
Punjab,Sangrur,2025-10-31,1.5365638766519825,High
Punjab,Shaheed Bhagat Singh Nagar,2025-09-30,4.449714285714285,High
Punjab,Shaheed Bhagat Singh Nagar,2025-10-31,1.1105263157894736,High
Punjab,Sri Muktsar Sahib,2025-09-30,4.728249566724436,High
Punjab,Sri Muktsar Sahib,2025-10-31,2.091803278688525,High
Punjab,Tarn Taran,2025-07-31,18.59378238341969,High
Punjab,Tarn Taran,2025-09-30,4.809044193216855,High
Punjab,Tarn Taran,2025-10-31,0.8,High
Rajasthan,Ajmer,2025-04-30,7.431476997578692,High
Rajasthan,Ajmer,2025-07-31,14.695708154506438,High
Rajasthan,Ajmer,2025-09-30,4.0530325084910235,High
Rajasthan,Ajmer,2025-10-31,0.7064089521871821,High
Rajasthan,Alwar,2025-04-30,13.343217054263565,High
Rajasthan,Alwar,2025-05-31,15.033041301627033,High
Rajasthan,Alwar,2025-06-30,14.403250270855903,High
Rajasthan,Alwar,2025-07-31,8.31316648531012,High
Rajasthan,Alwar,2025-09-30,3.4647159615131145,High
Rajasthan,Alwar,2025-10-31,0.448345035105316,High
Rajasthan,Banswara,2025-09-30,3.9173440893577416,High
Rajasthan,Banswara,2025-10-31,1.0355785837651124,High
Rajasthan,Baran,2025-04-30,9.653879310344827,High
Rajasthan,Baran,2025-07-31,17.164302059496563,High
Rajasthan,Baran,2025-09-30,4.797762863534675,High
Rajasthan,Baran,2025-10-31,0.6274314214463841,High
Rajasthan,Barmer,2025-06-30,15.191185729275968,High
Rajasthan,Barmer,2025-09-30,3.222588870556472,High
Rajasthan,Barmer,2025-10-31,0.32063492063492066,High
Rajasthan,Bharatpur,2025-04-30,27.87177700348432,High
Rajasthan,Bharatpur,2025-07-31,9.64154154154154,High
Rajasthan,Bharatpur,2025-09-30,2.528081982257571,High
Rajasthan,Bharatpur,2025-10-31,0.3462350457424349,High
Rajasthan,Bhilwara,2025-06-30,11.286772486772486,High
Rajasthan,Bhilwara,2025-07-31,12.922021660649818,High
Rajasthan,Bhilwara,2025-09-30,3.1772791686348603,High
Rajasthan,Bhilwara,2025-10-31,0.592292089249493,High
Rajasthan,Bikaner,2025-04-30,11.935826296743064,High
Rajasthan,Bikaner,2025-05-31,10.255537190082645,High
Rajasthan,Bikaner,2025-06-30,7.030781129156999,High
Rajasthan,Bikaner,2025-07-31,11.26570281124498,High
Rajasthan,Bikaner,2025-09-30,3.285084496693608,High
Rajasthan,Bikaner,2025-10-31,0.5370242214532872,High
Rajasthan,Bundi,2025-04-30,7.250752688172042,High
Rajasthan,Bundi,2025-07-31,29.38116591928251,High
Rajasthan,Bundi,2025-09-30,4.410991636798088,High
Rajasthan,Bundi,2025-10-31,0.626530612244898,High
Rajasthan,Chittaurgarh,2025-09-30,1.8541176470588234,High
Rajasthan,Chittaurgarh,2025-10-31,1.3931034482758622,High
Rajasthan,Chittorgarh,2025-07-31,4.4470812182741115,High
Rajasthan,Chittorgarh,2025-09-30,3.903946102021174,High
Rajasthan,Chittorgarh,2025-10-31,0.7688622754491018,High
Rajasthan,Churu,2025-04-30,19.273773987206823,High
Rajasthan,Churu,2025-06-30,16.82018691588785,High
Rajasthan,Churu,2025-07-31,5.599255813953488,High
Rajasthan,Churu,2025-09-30,3.465861027190332,High
Rajasthan,Churu,2025-10-31,0.3869005847953217,High
Rajasthan,Dausa,2025-09-30,4.912702265372168,High
Rajasthan,Dausa,2025-10-31,0.7070780399274047,High
Rajasthan,Deeg ,2025-09-30,6.9,High
Rajasthan,Dhaulpur,2025-09-30,1.4688524590163934,High
Rajasthan,Dhaulpur,2025-10-31,0.7000000000000001,High
Rajasthan,Dholpur,2025-04-30,3.2004464285714285,High
Rajasthan,Dholpur,2025-07-31,11.839064649243467,High
Rajasthan,Dholpur,2025-09-30,3.6953995157384987,High
Rajasthan,Dholpur,2025-10-31,0.8564102564102565,High
Rajasthan,Dungarpur,2025-04-30,29.14074074074074,High
Rajasthan,Dungarpur,2025-09-30,4.062770562770563,High
Rajasthan,Dungarpur,2025-10-31,1.0450651769087524,High
Rajasthan,Ganganagar,2025-09-30,5.294367588932807,High
Rajasthan,Ganganagar,2025-10-31,0.9814159292035399,High
Rajasthan,Hanumangarh,2025-07-31,13.281491344873501,High
Rajasthan,Hanumangarh,2025-09-30,5.344059124502558,High
Rajasthan,Hanumangarh,2025-10-31,0.8084656084656086,High
Rajasthan,Jaipur,2025-04-30,8.608619685497962,High
Rajasthan,Jaipur,2025-05-31,121.404,High
Rajasthan,Jaipur,2025-07-31,10.589121582315299,High
Rajasthan,Jaipur,2025-09-30,3.4917314642426893,High
Rajasthan,Jaipur,2025-10-31,0.7302752293577982,High
Rajasthan,Jaisalmer,2025-06-30,22.907462686567165,High
Rajasthan,Jaisalmer,2025-09-30,3.517871326449563,High
Rajasthan,Jaisalmer,2025-10-31,0.32666666666666666,High
Rajasthan,Jalor,2025-04-30,2.7538849646821393,High
Rajasthan,Jalor,2025-09-30,2.202363782051282,High
Rajasthan,Jalor,2025-10-31,0.28039391226499555,High
Rajasthan,Jalore,2025-07-31,0.0,Low
Rajasthan,Jhalawar,2025-04-30,21.193063583815032,High
Rajasthan,Jhalawar,2025-09-30,4.081566820276498,High
Rajasthan,Jhalawar,2025-10-31,0.5636363636363637,High
Rajasthan,Jhunjhunu,2025-09-30,2.2314285714285713,High
Rajasthan,Jhunjhunu,2025-10-31,0.6857142857142857,High
Rajasthan,Jhunjhunun,2025-09-30,3.3682156133828993,High
Rajasthan,Jhunjhunun,2025-10-31,0.5686323713927227,High
Rajasthan,Jodhpur,2025-04-30,7.194376098418277,High
Rajasthan,Jodhpur,2025-05-31,13.8175,High
Rajasthan,Jodhpur,2025-06-30,20.537416777629826,High
Rajasthan,Jodhpur,2025-07-31,8.609709480122325,High
Rajasthan,Jodhpur,2025-09-30,3.6519795062878435,High
Rajasthan,Jodhpur,2025-10-31,0.5027692307692309,High
Rajasthan,Karauli,2025-04-30,8.954838709677418,High
Rajasthan,Karauli,2025-07-31,7.916701902748414,High
Rajasthan,Karauli,2025-09-30,3.310027855153203,High
Rajasthan,Karauli,2025-10-31,0.6593698175787729,High
Rajasthan,Kota,2025-04-30,99.23235294117646,High
Rajasthan,Kota,2025-09-30,3.2924777183600717,High
Rajasthan,Kota,2025-10-31,0.4585365853658536,High
Rajasthan,Nagaur,2025-04-30,15.804123711340207,High
Rajasthan,Nagaur,2025-06-30,14.84336569579288,High
Rajasthan,Nagaur,2025-07-31,12.552288845905865,High
Rajasthan,Nagaur,2025-09-30,3.371286333708045,High
Rajasthan,Nagaur,2025-10-31,0.4917808219178082,High
Rajasthan,Pali,2025-04-30,47.48342245989305,High
Rajasthan,Pali,2025-09-30,3.74807344194466,High
Rajasthan,Pali,2025-10-31,0.39605911330049265,High
Rajasthan,Pratapgarh,2025-09-30,4.296613995485327,High
Rajasthan,Pratapgarh,2025-10-31,0.6814332247557005,High
Rajasthan,Rajsamand,2025-09-30,4.037453580901857,High
Rajasthan,Rajsamand,2025-10-31,0.6647773279352227,High
Rajasthan,Sawai Madhopur,2025-07-31,8.909230769230769,High
Rajasthan,Sawai Madhopur,2025-09-30,3.7723766072169225,High
Rajasthan,Sawai Madhopur,2025-10-31,0.4282527881040892,High
Rajasthan,Sikar,2025-03-31,164.1,High
Rajasthan,Sikar,2025-04-30,32.48835820895522,High
Rajasthan,Sikar,2025-07-31,22.525846153846153,High
Rajasthan,Sikar,2025-09-30,3.414374740340673,High
Rajasthan,Sikar,2025-10-31,0.709154113557358,High
Rajasthan,Sirohi,2025-04-30,7.282108626198084,High
Rajasthan,Sirohi,2025-05-31,6.1831238779174145,High
Rajasthan,Sirohi,2025-06-30,7.368855534709193,High
Rajasthan,Sirohi,2025-07-31,2.6120721383879277,High
Rajasthan,Sirohi,2025-09-30,2.917876658860265,High
Rajasthan,Sirohi,2025-10-31,0.29612141652613827,High
Rajasthan,Tonk,2025-07-31,9.072819472616633,High
Rajasthan,Tonk,2025-09-30,4.442160611854685,High
Rajasthan,Tonk,2025-10-31,0.6618595825426945,High
Rajasthan,Udaipur,2025-04-30,75.0530303030303,High
Rajasthan,Udaipur,2025-07-31,21.25754385964912,High
Rajasthan,Udaipur,2025-09-30,3.491684901531728,High
Rajasthan,Udaipur,2025-10-31,0.4965811965811966,High
Sikkim,East,2025-09-30,2.867816091954023,High
Sikkim,East,2025-10-31,0.9307692307692309,High
Sikkim,East Sikkim,2025-09-30,2.454304635761589,High
Sikkim,East Sikkim,2025-10-31,0.5811320754716981,High
Sikkim,Mangan,2025-10-31,2.0,High
Sikkim,Namchi,2025-09-30,1.3090909090909093,High
Sikkim,Namchi,2025-10-31,0.2,High
Sikkim,North,2025-09-30,3.1764705882352944,High
Sikkim,North,2025-10-31,0.2,High
Sikkim,North Sikkim,2025-09-30,3.442105263157895,High
Sikkim,North Sikkim,2025-10-31,0.68,High
Sikkim,South,2025-09-30,2.471153846153846,High
Sikkim,South,2025-10-31,1.430769230769231,High
Sikkim,South Sikkim,2025-04-30,4.9346938775510205,High
Sikkim,South Sikkim,2025-07-31,0.5607692307692308,High
Sikkim,South Sikkim,2025-09-30,1.762857142857143,High
Sikkim,South Sikkim,2025-10-31,0.5142857142857143,High
Sikkim,West,2025-09-30,2.5431578947368423,High
Sikkim,West,2025-10-31,0.9333333333333335,High
Sikkim,West Sikkim,2025-04-30,4.0062992125984245,High
Sikkim,West Sikkim,2025-07-31,1.2596491228070177,High
Sikkim,West Sikkim,2025-09-30,1.6,High
Sikkim,West Sikkim,2025-10-31,0.7538461538461538,High
Tamil Nadu,Ariyalur,2025-09-30,4.0570291777188325,High
Tamil Nadu,Ariyalur,2025-10-31,0.8349809885931561,High
Tamil Nadu,Chengalpattu,2025-07-31,1.2902654867256638,High
Tamil Nadu,Chengalpattu,2025-09-30,2.307826086956522,High
Tamil Nadu,Chengalpattu,2025-10-31,1.6462809917355372,High
Tamil Nadu,Chennai,2025-07-31,43.689,High
Tamil Nadu,Chennai,2025-09-30,4.437515842839036,High
Tamil Nadu,Chennai,2025-10-31,1.0051882845188285,High
Tamil Nadu,Coimbatore,2025-05-31,207.01573033707865,High
