state,district,date_x,lifecycle_friction_score,Lifecycle_Friction,date_y,udr,udr_level,Next_Month_Demand,recommended_action
Andhra Pradesh,Visakhapatanam,2025-06-30,0.0,Low,2025-06-30,0.0,Low Dependency,,
Andhra Pradesh,Visakhapatnam,2025-09-30,5.277851822814583,High,2025-09-30,9.62406899255194,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Andhra Pradesh,Visakhapatnam,2025-09-30,5.277851822814583,High,2025-10-31,2.36695652173913,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Andhra Pradesh,Visakhapatnam,2025-10-31,0.9467826086956525,High,2025-09-30,9.62406899255194,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Andhra Pradesh,Visakhapatnam,2025-10-31,0.9467826086956525,High,2025-10-31,2.36695652173913,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Andhra Pradesh,Vizianagaram,2025-09-30,4.630448222565688,High,2025-09-30,8.608964451313756,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Andhra Pradesh,Vizianagaram,2025-09-30,4.630448222565688,High,2025-10-31,2.7796296296296297,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Andhra Pradesh,Vizianagaram,2025-10-31,1.111851851851852,High,2025-09-30,8.608964451313756,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Andhra Pradesh,Vizianagaram,2025-10-31,1.111851851851852,High,2025-10-31,2.7796296296296297,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Andhra Pradesh,Warangal,2025-09-30,12.061696658097686,High,2025-09-30,21.894601542416453,High Dependency,Medium Demand,Extend working hours
Andhra Pradesh,Warangal,2025-09-30,12.061696658097686,High,2025-10-31,4.515625,High Dependency,Medium Demand,Extend working hours
Andhra Pradesh,Warangal,2025-10-31,1.80625,High,2025-09-30,21.894601542416453,High Dependency,Medium Demand,Extend working hours
Andhra Pradesh,Warangal,2025-10-31,1.80625,High,2025-10-31,4.515625,High Dependency,Medium Demand,Extend working hours
Andhra Pradesh,West Godavari,2025-09-30,4.628728179551122,High,2025-09-30,8.706733167082295,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Andhra Pradesh,West Godavari,2025-09-30,4.628728179551122,High,2025-10-31,2.6819407008086253,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Andhra Pradesh,West Godavari,2025-10-31,1.0727762803234502,High,2025-09-30,8.706733167082295,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Andhra Pradesh,West Godavari,2025-10-31,1.0727762803234502,High,2025-10-31,2.6819407008086253,High Dependency,High Demand,Deploy mobile Aadhaar van / add staff
Andhra Pradesh,Y. S. R,2025-09-30,2.9243027888446216,High,2025-09-30,6.227091633466135,High Dependency,Medium Demand,Extend working hours
Andhra Pradesh,Y. S. R,2025-09-30,2.9243027888446216,High,2025-10-31,3.488888888888889,High Dependency,Medium Demand,Extend working hours
Andhra Pradesh,Y. S. R,2025-10-31,1.3955555555555557,High,2025-09-30,6.227091633466135,High Dependency,Medium Demand,Extend working hours
Andhra Pradesh,Y. S. R,2025-10-31,1.3955555555555557,High,2025-10-31,3.488888888888889,High Dependency,Medium Demand,Extend working hours
Arunachal Pradesh,Anjaw,2025-09-30,3.704761904761905,High,2025-09-30,7.428571428571429,High Dependency,Low Demand,No action required
Arunachal Pradesh,Anjaw,2025-09-30,3.704761904761905,High,2025-10-31,12.0,High Dependency,Low Demand,No action required
Arunachal Pradesh,Anjaw,2025-10-31,4.800000000000001,High,2025-09-30,7.428571428571429,High Dependency,Low Demand,No action required
Arunachal Pradesh,Anjaw,2025-10-31,4.800000000000001,High,2025-10-31,12.0,High Dependency,Low Demand,No action required
Arunachal Pradesh,Changlang,2025-09-30,2.56037296037296,High,2025-09-30,4.9207459207459205,High Dependency,Low Demand,No action required
Arunachal Pradesh,Changlang,2025-09-30,2.56037296037296,High,2025-10-31,0.925925925925926,Medium Dependency,Low Demand,No action required
Arunachal Pradesh,Changlang,2025-10-31,0.3703703703703704,High,2025-09-30,4.9207459207459205,High Dependency,Low Demand,No action required
Arunachal Pradesh,Changlang,2025-10-31,0.3703703703703704,High,2025-10-31,0.925925925925926,Medium Dependency,Low Demand,No action required
Arunachal Pradesh,Dibang Valley,2025-09-30,4.65,High,2025-09-30,9.25,High Dependency,Low Demand,No action required
Arunachal Pradesh,Dibang Valley,2025-09-30,4.65,High,2025-10-31,0.6666666666666666,Medium Dependency,Low Demand,No action required
Arunachal Pradesh,Dibang Valley,2025-10-31,0.2666666666666666,High,2025-09-30,9.25,High Dependency,Low Demand,No action required
Arunachal Pradesh,Dibang Valley,2025-10-31,0.2666666666666666,High,2025-10-31,0.6666666666666666,Medium Dependency,Low Demand,No action required
Arunachal Pradesh,East Kameng,2025-09-30,7.273684210526316,High,2025-09-30,13.93421052631579,High Dependency,Low Demand,No action required
Arunachal Pradesh,East Kameng,2025-09-30,7.273684210526316,High,2025-10-31,2.4482758620689653,High Dependency,Low Demand,No action required
Arunachal Pradesh,East Kameng,2025-10-31,0.9793103448275862,High,2025-09-30,13.93421052631579,High Dependency,Low Demand,No action required
Arunachal Pradesh,East Kameng,2025-10-31,0.9793103448275862,High,2025-10-31,2.4482758620689653,High Dependency,Low Demand,No action required
Arunachal Pradesh,East Siang,2025-09-30,3.917857142857143,High,2025-09-30,7.714285714285714,High Dependency,Low Demand,No action required
Arunachal Pradesh,East Siang,2025-09-30,3.917857142857143,High,2025-10-31,7.9,High Dependency,Low Demand,No action required
Arunachal Pradesh,East Siang,2025-10-31,3.16,High,2025-09-30,7.714285714285714,High Dependency,Low Demand,No action required
Arunachal Pradesh,East Siang,2025-10-31,3.16,High,2025-10-31,7.9,High Dependency,Low Demand,No action required
Arunachal Pradesh,Kamle,2025-09-30,2.6500000000000004,High,2025-09-30,6.05,High Dependency,Low Demand,No action required
Arunachal Pradesh,Kamle,2025-09-30,2.6500000000000004,High,2025-10-31,0.0,Low Dependency,Low Demand,No action required
Arunachal Pradesh,Kamle,2025-10-31,0.0,Low,2025-09-30,6.05,High Dependency,Low Demand,No action required
Arunachal Pradesh,Kamle,2025-10-31,0.0,Low,2025-10-31,0.0,Low Dependency,Low Demand,No action required
Arunachal Pradesh,Kra Daadi,2025-09-30,2.552941176470588,High,2025-09-30,4.794117647058823,High Dependency,Low Demand,No action required
Arunachal Pradesh,Kra Daadi,2025-09-30,2.552941176470588,High,2025-10-31,0.6153846153846154,Medium Dependency,Low Demand,No action required
Arunachal Pradesh,Kra Daadi,2025-10-31,0.2461538461538461,High,2025-09-30,4.794117647058823,High Dependency,Low Demand,No action required
Arunachal Pradesh,Kra Daadi,2025-10-31,0.2461538461538461,High,2025-10-31,0.6153846153846154,Medium Dependency,Low Demand,No action required
Arunachal Pradesh,Kurung Kumey,2025-09-30,6.953846153846154,High,2025-09-30,12.461538461538462,High Dependency,Low Demand,No action required
Arunachal Pradesh,Kurung Kumey,2025-09-30,6.953846153846154,High,2025-10-31,3.1,High Dependency,Low Demand,No action required
Arunachal Pradesh,Kurung Kumey,2025-10-31,1.2400000000000002,High,2025-09-30,12.461538461538462,High Dependency,Low Demand,No action required
Arunachal Pradesh,Kurung Kumey,2025-10-31,1.2400000000000002,High,2025-10-31,3.1,High Dependency,Low Demand,No action required
Arunachal Pradesh,Leparada,2025-09-30,2.6,High,2025-09-30,5.0,High Dependency,Low Demand,No action required
Arunachal Pradesh,Lohit,2025-09-30,5.75,High,2025-09-30,11.166666666666666,High Dependency,Low Demand,No action required
Arunachal Pradesh,Lohit,2025-09-30,5.75,High,2025-10-31,2.619047619047619,High Dependency,Low Demand,No action required
Arunachal Pradesh,Lohit,2025-10-31,1.0476190476190477,High,2025-09-30,11.166666666666666,High Dependency,Low Demand,No action required
Arunachal Pradesh,Lohit,2025-10-31,1.0476190476190477,High,2025-10-31,2.619047619047619,High Dependency,Low Demand,No action required
Arunachal Pradesh,Longding,2025-07-31,0.5057356608478802,High,2025-07-31,0.8428927680798005,Medium Dependency,Low Demand,No action required
Arunachal Pradesh,Longding,2025-07-31,0.5057356608478802,High,2025-09-30,1.6515151515151516,High Dependency,Low Demand,No action required
Arunachal Pradesh,Longding,2025-07-31,0.5057356608478802,High,2025-10-31,0.4444444444444444,Low Dependency,Low Demand,No action required
Arunachal Pradesh,Longding,2025-09-30,0.86,High,2025-07-31,0.8428927680798005,Medium Dependency,Low Demand,No action required
Arunachal Pradesh,Longding,2025-09-30,0.86,High,2025-09-30,1.6515151515151516,High Dependency,Low Demand,No action required
Arunachal Pradesh,Longding,2025-09-30,0.86,High,2025-10-31,0.4444444444444444,Low Dependency,Low Demand,No action required
Arunachal Pradesh,Longding,2025-10-31,0.1777777777777777,High,2025-07-31,0.8428927680798005,Medium Dependency,Low Demand,No action required
Arunachal Pradesh,Longding,2025-10-31,0.1777777777777777,High,2025-09-30,1.6515151515151516,High Dependency,Low Demand,No action required
Arunachal Pradesh,Longding,2025-10-31,0.1777777777777777,High,2025-10-31,0.4444444444444444,Low Dependency,Low Demand,No action required
Arunachal Pradesh,Lower Dibang Valley,2025-09-30,3.8093023255813954,High,2025-09-30,7.488372093023256,High Dependency,Low Demand,No action required
Arunachal Pradesh,Lower Dibang Valley,2025-09-30,3.8093023255813954,High,2025-10-31,2.6842105263157894,High Dependency,Low Demand,No action required
Arunachal Pradesh,Lower Dibang Valley,2025-10-31,1.0736842105263158,High,2025-09-30,7.488372093023256,High Dependency,Low Demand,No action required
Arunachal Pradesh,Lower Dibang Valley,2025-10-31,1.0736842105263158,High,2025-10-31,2.6842105263157894,High Dependency,Low Demand,No action required
Arunachal Pradesh,Lower Siang,2025-09-30,3.25,High,2025-09-30,6.5,High Dependency,Low Demand,No action required
Arunachal Pradesh,Lower Siang,2025-09-30,3.25,High,2025-10-31,1.6666666666666667,High Dependency,Low Demand,No action required
Arunachal Pradesh,Lower Siang,2025-10-31,0.6666666666666667,High,2025-09-30,6.5,High Dependency,Low Demand,No action required
Arunachal Pradesh,Lower Siang,2025-10-31,0.6666666666666667,High,2025-10-31,1.6666666666666667,High Dependency,Low Demand,No action required
Arunachal Pradesh,Lower Subansiri,2025-09-30,5.540909090909091,High,2025-09-30,10.727272727272728,High Dependency,Low Demand,No action required
Arunachal Pradesh,Lower Subansiri,2025-09-30,5.540909090909091,High,2025-10-31,3.0,High Dependency,Low Demand,No action required
Arunachal Pradesh,Lower Subansiri,2025-10-31,1.2000000000000002,High,2025-09-30,10.727272727272728,High Dependency,Low Demand,No action required
Arunachal Pradesh,Lower Subansiri,2025-10-31,1.2000000000000002,High,2025-10-31,3.0,High Dependency,Low Demand,No action required
Arunachal Pradesh,Namsai,2025-09-30,5.0131147540983605,High,2025-09-30,9.524590163934429,High Dependency,Low Demand,No action required
Arunachal Pradesh,Namsai,2025-09-30,5.0131147540983605,High,2025-10-31,1.4666666666666666,Medium Dependency,Low Demand,No action required
Arunachal Pradesh,Namsai,2025-10-31,0.5866666666666667,High,2025-09-30,9.524590163934429,High Dependency,Low Demand,No action required
Arunachal Pradesh,Namsai,2025-10-31,0.5866666666666667,High,2025-10-31,1.4666666666666666,Medium Dependency,Low Demand,No action required
Arunachal Pradesh,Pakke Kessang,2025-09-30,8.8,High,2025-09-30,15.5,High Dependency,Low Demand,No action required
Arunachal Pradesh,Pakke Kessang,2025-09-30,8.8,High,2025-10-31,3.0,High Dependency,Low Demand,No action required
Arunachal Pradesh,Pakke Kessang,2025-10-31,1.2000000000000002,High,2025-09-30,15.5,High Dependency,Low Demand,No action required
Arunachal Pradesh,Pakke Kessang,2025-10-31,1.2000000000000002,High,2025-10-31,3.0,High Dependency,Low Demand,No action required
Arunachal Pradesh,Papum Pare,2025-09-30,5.418867924528302,High,2025-09-30,9.62264150943396,High Dependency,Low Demand,No action required
Arunachal Pradesh,Papum Pare,2025-09-30,5.418867924528302,High,2025-10-31,1.6470588235294117,High Dependency,Low Demand,No action required
Arunachal Pradesh,Papum Pare,2025-10-31,0.6588235294117647,High,2025-09-30,9.62264150943396,High Dependency,Low Demand,No action required
Arunachal Pradesh,Papum Pare,2025-10-31,0.6588235294117647,High,2025-10-31,1.6470588235294117,High Dependency,Low Demand,No action required
Arunachal Pradesh,Shi-yomi,2025-09-30,3.92,High,2025-09-30,7.6,High Dependency,Low Demand,No action required
Arunachal Pradesh,Shi-yomi,2025-09-30,3.92,High,2025-10-31,9.5,High Dependency,Low Demand,No action required
Arunachal Pradesh,Shi-yomi,2025-10-31,3.8,High,2025-09-30,7.6,High Dependency,Low Demand,No action required
Arunachal Pradesh,Shi-yomi,2025-10-31,3.8,High,2025-10-31,9.5,High Dependency,Low Demand,No action required
Arunachal Pradesh,Siang,2025-09-30,1.2351351351351352,High,2025-09-30,2.2972972972972974,High Dependency,Low Demand,No action required
Arunachal Pradesh,Siang,2025-09-30,1.2351351351351352,High,2025-10-31,0.8,Medium Dependency,Low Demand,No action required
Arunachal Pradesh,Siang,2025-10-31,0.32,High,2025-09-30,2.2972972972972974,High Dependency,Low Demand,No action required
Arunachal Pradesh,Siang,2025-10-31,0.32,High,2025-10-31,0.8,Medium Dependency,Low Demand,No action required
Arunachal Pradesh,Tawang,2025-09-30,1.602857142857143,High,2025-09-30,2.9714285714285715,High Dependency,Low Demand,No action required
Arunachal Pradesh,Tawang,2025-09-30,1.602857142857143,High,2025-10-31,2.473684210526316,High Dependency,Low Demand,No action required
Arunachal Pradesh,Tawang,2025-10-31,0.9894736842105264,High,2025-09-30,2.9714285714285715,High Dependency,Low Demand,No action required
Arunachal Pradesh,Tawang,2025-10-31,0.9894736842105264,High,2025-10-31,2.473684210526316,High Dependency,Low Demand,No action required
Arunachal Pradesh,Tirap,2025-09-30,4.838461538461538,High,2025-09-30,9.038461538461538,High Dependency,Low Demand,No action required
Arunachal Pradesh,Tirap,2025-09-30,4.838461538461538,High,2025-10-31,3.2857142857142856,High Dependency,Low Demand,No action required
Arunachal Pradesh,Tirap,2025-10-31,1.3142857142857145,High,2025-09-30,9.038461538461538,High Dependency,Low Demand,No action required
Arunachal Pradesh,Tirap,2025-10-31,1.3142857142857145,High,2025-10-31,3.2857142857142856,High Dependency,Low Demand,No action required
Arunachal Pradesh,Upper Siang,2025-09-30,9.813333333333334,High,2025-09-30,21.133333333333333,High Dependency,Low Demand,No action required
Arunachal Pradesh,Upper Siang,2025-09-30,9.813333333333334,High,2025-10-31,8.0,High Dependency,Low Demand,No action required
Arunachal Pradesh,Upper Siang,2025-10-31,3.2,High,2025-09-30,21.133333333333333,High Dependency,Low Demand,No action required
Arunachal Pradesh,Upper Siang,2025-10-31,3.2,High,2025-10-31,8.0,High Dependency,Low Demand,No action required
Arunachal Pradesh,Upper Subansiri,2025-09-30,4.6,High,2025-09-30,8.607142857142858,High Dependency,Low Demand,No action required
Arunachal Pradesh,Upper Subansiri,2025-09-30,4.6,High,2025-10-31,1.0,Medium Dependency,Low Demand,No action required
Arunachal Pradesh,Upper Subansiri,2025-10-31,0.4,High,2025-09-30,8.607142857142858,High Dependency,Low Demand,No action required
Arunachal Pradesh,Upper Subansiri,2025-10-31,0.4,High,2025-10-31,1.0,Medium Dependency,Low Demand,No action required
Arunachal Pradesh,West Kameng,2025-07-31,4.272289156626505,High,2025-07-31,7.120481927710843,High Dependency,Low Demand,No action required
Arunachal Pradesh,West Kameng,2025-07-31,4.272289156626505,High,2025-09-30,8.792682926829269,High Dependency,Low Demand,No action required
Arunachal Pradesh,West Kameng,2025-07-31,4.272289156626505,High,2025-10-31,2.4411764705882355,High Dependency,Low Demand,No action required
Arunachal Pradesh,West Kameng,2025-09-30,4.870731707317073,High,2025-07-31,7.120481927710843,High Dependency,Low Demand,No action required
Arunachal Pradesh,West Kameng,2025-09-30,4.870731707317073,High,2025-09-30,8.792682926829269,High Dependency,Low Demand,No action required
Arunachal Pradesh,West Kameng,2025-09-30,4.870731707317073,High,2025-10-31,2.4411764705882355,High Dependency,Low Demand,No action required
Arunachal Pradesh,West Kameng,2025-10-31,0.9764705882352942,High,2025-07-31,7.120481927710843,High Dependency,Low Demand,No action required
Arunachal Pradesh,West Kameng,2025-10-31,0.9764705882352942,High,2025-09-30,8.792682926829269,High Dependency,Low Demand,No action required
Arunachal Pradesh,West Kameng,2025-10-31,0.9764705882352942,High,2025-10-31,2.4411764705882355,High Dependency,Low Demand,No action required
Arunachal Pradesh,West Siang,2025-09-30,6.195,High,2025-09-30,12.1875,High Dependency,Low Demand,No action required
Arunachal Pradesh,West Siang,2025-09-30,6.195,High,2025-10-31,1.6129032258064515,High Dependency,Low Demand,No action required
Arunachal Pradesh,West Siang,2025-10-31,0.6451612903225806,High,2025-09-30,12.1875,High Dependency,Low Demand,No action required
Arunachal Pradesh,West Siang,2025-10-31,0.6451612903225806,High,2025-10-31,1.6129032258064515,High Dependency,Low Demand,No action required
Assam,Bajali,2025-09-30,3.216666666666667,High,2025-09-30,7.666666666666667,High Dependency,Low Demand,No action required
Assam,Bajali,2025-09-30,3.216666666666667,High,2025-10-31,9.0,High Dependency,Low Demand,No action required
Assam,Bajali,2025-10-31,3.6,High,2025-09-30,7.666666666666667,High Dependency,Low Demand,No action required
