state,district,date,pincode,age_0_5,age_5_17,age_18_greater
Mizoram,Mammit,2025-09-30,10353912,16,3,0
Mizoram,Mammit,2025-10-31,12743156,17,5,0
Mizoram,Saiha,2025-05-31,1593812,59,61,63
Mizoram,Saiha,2025-07-31,796901,87,48,18
Mizoram,Saiha,2025-09-30,30282378,117,28,1
Mizoram,Saiha,2025-10-31,12750476,30,10,5
Mizoram,Saitual,2025-09-30,796261,0,0,1
Mizoram,Saitual,2025-10-31,796290,1,0,0
Mizoram,Serchhip,2025-09-30,15127439,33,7,2
Mizoram,Serchhip,2025-10-31,9554172,15,4,1
Nagaland,Chumukedima,2025-04-30,797103,16,57,13
Nagaland,Chumukedima,2025-09-30,23116161,7,13,19
Nagaland,Chumukedima,2025-10-31,9565285,6,8,2
Nagaland,Dimapur,2025-04-30,797112,249,454,80
Nagaland,Dimapur,2025-05-31,797112,155,207,22
Nagaland,Dimapur,2025-06-30,797112,105,240,32
Nagaland,Dimapur,2025-07-31,2391330,246,456,82
Nagaland,Dimapur,2025-09-30,90075066,121,210,22
Nagaland,Dimapur,2025-10-31,40652680,83,82,8
Nagaland,Kiphire,2025-07-31,798611,46,233,26
Nagaland,Kiphire,2025-09-30,23159729,44,148,9
Nagaland,Kiphire,2025-10-31,9583332,22,98,5
Nagaland,Kohima,2025-04-30,2391009,212,385,49
Nagaland,Kohima,2025-07-31,797001,74,154,11
Nagaland,Kohima,2025-09-30,79703240,140,231,13
Nagaland,Kohima,2025-10-31,40649107,53,91,8
Nagaland,Longleng,2025-04-30,798625,131,226,12
Nagaland,Longleng,2025-07-31,798625,47,284,20
Nagaland,Longleng,2025-09-30,24757341,17,82,7
Nagaland,Longleng,2025-10-31,11180730,6,14,0
Nagaland,Meluri,2025-09-30,3188456,1,2,1
Nagaland,Meluri,2025-10-31,1594228,0,3,0
Nagaland,Mokokchung,2025-07-31,798601,73,134,13
Nagaland,Mokokchung,2025-09-30,56701176,31,88,13
Nagaland,Mokokchung,2025-10-31,18367959,14,20,2
Nagaland,Mon,2025-06-30,798621,39,121,14
Nagaland,Mon,2025-07-31,1597224,258,676,69
Nagaland,Mon,2025-09-30,74270866,130,225,30
Nagaland,Mon,2025-10-31,33541705,78,191,15
Nagaland,Niuland,2025-09-30,7971132,5,10,1
Nagaland,Niuland,2025-10-31,4782679,4,3,0
Nagaland,Noklak,2025-04-30,798626,47,65,16
Nagaland,Noklak,2025-09-30,11979390,4,18,5
Nagaland,Noklak,2025-10-31,7986260,11,38,3
Nagaland,Peren,2025-04-30,797110,201,331,12
Nagaland,Peren,2025-05-31,797110,148,119,15
Nagaland,Peren,2025-06-30,797110,37,141,10
Nagaland,Peren,2025-07-31,797110,36,105,18
Nagaland,Peren,2025-09-30,34275370,47,90,12
Nagaland,Peren,2025-10-31,11956625,13,35,12
Nagaland,Phek,2025-04-30,1594215,157,268,22
Nagaland,Phek,2025-09-30,58188870,50,174,8
Nagaland,Phek,2025-10-31,30290114,33,109,3
Nagaland,Shamator,2025-09-30,18368444,2,145,9
Nagaland,Shamator,2025-10-31,6389024,1,25,0
Nagaland,Tseminyu,2025-09-30,3985545,2,4,3
Nagaland,Tseminyu,2025-10-31,3985545,1,6,1
Nagaland,Tuensang,2025-04-30,798612,173,296,34
Nagaland,Tuensang,2025-07-31,1597238,96,385,30
Nagaland,Tuensang,2025-09-30,46319623,73,138,8
Nagaland,Tuensang,2025-10-31,25555660,70,52,4
Nagaland,Wokha,2025-07-31,797111,40,191,17
Nagaland,Wokha,2025-09-30,31087186,44,145,7
Nagaland,Wokha,2025-10-31,9565323,10,29,0
Nagaland,Zunheboto,2025-07-31,798620,48,277,24
Nagaland,Zunheboto,2025-09-30,40709890,27,88,11
Nagaland,Zunheboto,2025-10-31,19957847,17,85,3
ODISHA,NUAPADA,2025-09-30,766107,1,0,0
Odisha,ANUGUL,2025-09-30,1518238,2,1,0
Odisha,ANUGUL,2025-10-31,1518238,2,0,0
Odisha,Angul,2025-09-30,324143886,1188,199,2
Odisha,Angul,2025-10-31,107794803,260,46,8
Odisha,Anugul,2025-09-30,44788136,63,12,0
Odisha,Anugul,2025-10-31,4554777,4,2,0
Odisha,Balangir,2025-09-30,409596175,1767,381,1
Odisha,Balangir,2025-10-31,183321208,644,156,22
Odisha,Baleshwar,2025-09-30,187502146,275,84,0
Odisha,Baleshwar,2025-10-31,78629159,99,32,0
Odisha,Baleswar,2025-09-30,634323630,2177,465,2
Odisha,Baleswar,2025-10-31,256299266,715,166,1
Odisha,Bargarh,2025-09-30,377880631,1861,358,0
Odisha,Bargarh,2025-10-31,152073369,530,122,2
Odisha,Baudh,2025-09-30,36576925,57,17,0
Odisha,Baudh,2025-10-31,12192303,18,4,0
Odisha,Bhadrak,2025-09-30,488459353,1490,540,0
Odisha,Bhadrak,2025-10-31,210959354,556,182,1
Odisha,Boudh,2025-09-30,164591969,556,92,0
Odisha,Boudh,2025-10-31,67819599,187,46,0
Odisha,Cuttack,2025-09-30,658882776,1654,454,4
Odisha,Cuttack,2025-10-31,250292843,551,133,3
Odisha,Debagarh,2025-09-30,79115583,301,36,2
Odisha,Debagarh,2025-10-31,29188270,87,23,0
Odisha,Dhenkanal,2025-09-30,302856222,1027,255,0
Odisha,Dhenkanal,2025-10-31,114614802,279,64,0
Odisha,Gajapati,2025-09-30,210840553,803,165,2
Odisha,Gajapati,2025-10-31,70787103,204,29,2
Odisha,Ganjam,2025-09-30,938279501,2415,403,2
Odisha,Ganjam,2025-10-31,375156728,969,126,0
Odisha,JAJPUR,2025-09-30,355567079,697,220,3
Odisha,JAJPUR,2025-10-31,145693899,265,57,8
Odisha,Jagatsinghapur,2025-09-30,287322677,737,124,0
Odisha,Jagatsinghapur,2025-10-31,157612315,903,47,1
Odisha,Jagatsinghpur,2025-09-30,101806960,176,28,0
Odisha,Jagatsinghpur,2025-10-31,65608721,160,10,0
Odisha,Jajapur,2025-09-30,362368282,739,216,0
Odisha,Jajapur,2025-10-31,144185541,289,71,1
Odisha,Jajpur,2025-09-30,3775094,3,2,0
Odisha,Jajpur,2025-10-31,3020095,2,2,0
Odisha,Jharsuguda,2025-09-30,175152834,420,30,0
Odisha,Jharsuguda,2025-10-31,65298239,149,16,0
Odisha,Kalahandi,2025-09-30,383783679,1559,488,8
Odisha,Kalahandi,2025-10-31,154739655,563,167,18
Odisha,Kandhamal,2025-09-30,315487563,1348,224,0
Odisha,Kandhamal,2025-10-31,111260523,326,50,0
Odisha,Kendrapara,2025-09-30,435214413,1189,352,1
Odisha,Kendrapara,2025-10-31,178004799,423,91,14
Odisha,Kendujhar,2025-09-30,546511376,1848,490,3
Odisha,Kendujhar,2025-10-31,184193364,492,107,2
Odisha,Khorda,2025-09-30,554775800,1282,255,4
Odisha,Khorda,2025-10-31,208220039,481,88,3
Odisha,Khordha,2025-07-31,751024,37,37,13
Odisha,Khordha,2025-09-30,90988773,112,24,0
Odisha,Khordha,2025-10-31,35342408,48,9,0
Odisha,Koraput,2025-09-30,384303221,1692,594,0
Odisha,Koraput,2025-10-31,145928976,441,172,0
Odisha,Malkangiri,2025-09-30,156631043,1365,286,1
Odisha,Malkangiri,2025-10-31,58068166,202,55,0
Odisha,Mayurbhanj,2025-09-30,900876066,3027,877,4
Odisha,Mayurbhanj,2025-10-31,364138612,895,272,4
Odisha,NUAPADA,2025-09-30,11491660,19,2,0
Odisha,NUAPADA,2025-10-31,2298321,3,1,0
Odisha,Nabarangapur,2025-04-30,764076,182,82,12
Odisha,Nabarangapur,2025-09-30,258255343,2043,981,2
Odisha,Nabarangapur,2025-10-31,103149393,632,275,1
Odisha,Nabarangpur,2025-07-31,764074,327,103,12
Odisha,Nayagarh,2025-09-30,285787769,849,119,1
Odisha,Nayagarh,2025-10-31,119579628,317,37,3
Odisha,Nuapada,2025-09-30,127173968,865,204,0
Odisha,Nuapada,2025-10-31,52095367,238,51,0
Odisha,Puri,2025-09-30,390344271,1138,233,0
Odisha,Puri,2025-10-31,148909917,368,83,0
Odisha,Rayagada,2025-09-30,244038220,1331,325,1
Odisha,Rayagada,2025-10-31,96392452,313,93,0
Odisha,Sambalpur,2025-09-30,294186152,840,130,0
Odisha,Sambalpur,2025-10-31,115216290,273,40,0
Odisha,Sonapur,2025-09-30,136531488,624,112,0
Odisha,Sonapur,2025-10-31,44487667,162,19,0
Odisha,Subarnapur,2025-09-30,85139867,166,30,0
Odisha,Subarnapur,2025-10-31,30680926,47,14,0
Odisha,Sundargarh,2025-09-30,147012055,200,47,0
Odisha,Sundargarh,2025-10-31,52345496,59,14,0
Odisha,Sundergarh,2025-09-30,563479979,1504,302,8
Odisha,Sundergarh,2025-10-31,208610558,418,76,3
Odisha,jajpur,2025-09-30,5285141,7,2,0
Odisha,jajpur,2025-10-31,1510038,1,1,0
Orissa,Anugul,2025-09-30,11386790,14,1,0
Orissa,Anugul,2025-10-31,3795615,4,1,0
Orissa,Balangir,2025-09-30,105850664,156,47,0
Orissa,Balangir,2025-10-31,36050593,44,14,0
Orissa,Baleshwar,2025-09-30,99796952,131,22,0
Orissa,Baleshwar,2025-10-31,43093997,68,7,0
Orissa,Baleswar,2025-10-31,756045,1,0,0
Orissa,Bargarh,2025-09-30,29953972,47,4,0
Orissa,Bargarh,2025-10-31,7680443,11,2,0
Orissa,Bhadrak,2025-09-30,93759698,156,22,0
Orissa,Bhadrak,2025-10-31,38562446,57,6,0
Orissa,Cuttack,2025-09-30,74593657,93,26,0
Orissa,Cuttack,2025-10-31,33148056,47,10,0
Orissa,Debagarh,2025-09-30,1536218,2,0,0
Orissa,Debagarh,2025-10-31,768108,1,0,0
Orissa,Dhenkanal,2025-09-30,30361035,36,11,0
Orissa,Dhenkanal,2025-10-31,13662561,17,3,0
Orissa,Gajapati,2025-09-30,2283436,3,0,0
Orissa,Ganjam,2025-09-30,85199386,109,22,0
Orissa,Ganjam,2025-10-31,40316573,63,4,0
Orissa,Jagatsinghapur,2025-09-30,6787038,10,0,0
Orissa,Jagatsinghapur,2025-10-31,3016487,7,0,0
Orissa,Jajapur,2025-09-30,25668307,32,9,0
Orissa,Jajapur,2025-10-31,6795161,10,0,0
Orissa,Jharsuguda,2025-09-30,5377412,7,0,0
Orissa,Jharsuguda,2025-10-31,2304603,7,0,0
Orissa,Kalahandi,2025-09-30,2298049,4,0,0
Orissa,Kalahandi,2025-10-31,766002,1,0,0
Orissa,Kandhamal,2025-09-30,12193024,14,2,0
Orissa,Kandhamal,2025-10-31,2286317,3,0,0
Orissa,Kendrapara,2025-09-30,12821734,16,1,0
Orissa,Kendrapara,2025-10-31,5279516,6,1,0
Orissa,Kendujhar,2025-09-30,14402477,18,1,0
Orissa,Kendujhar,2025-10-31,1516052,2,0,0
Orissa,Khordha,2025-09-30,156320959,258,40,0
Orissa,Khordha,2025-10-31,53362413,79,13,0
Orissa,Koraput,2025-09-30,35910479,43,14,0
Orissa,Koraput,2025-10-31,6112303,7,6,0
Orissa,Malkangiri,2025-09-30,12224736,18,4,0
Orissa,Malkangiri,2025-10-31,3056184,4,0,0
Orissa,Mayurbhanj,2025-09-30,10598615,13,1,0
Orissa,Mayurbhanj,2025-10-31,2271113,3,0,0
Orissa,Nabarangapur,2025-10-31,764059,1,0,0
Orissa,Nayagarh,2025-09-30,27074733,33,7,0
Orissa,Nayagarh,2025-10-31,10528992,15,0,0
Orissa,Nuapada,2025-10-31,766106,1,0,0
Orissa,Puri,2025-09-30,58660443,71,16,0
Orissa,Puri,2025-10-31,15795403,24,2,0
Orissa,Rayagada,2025-09-30,33660526,86,9,0
Orissa,Rayagada,2025-10-31,6885122,10,6,0
Orissa,Sambalpur,2025-09-30,3072362,3,1,0
Orissa,Sambalpur,2025-10-31,6144266,7,1,0
Orissa,Sonapur,2025-09-30,6903153,9,0,0
Orissa,Sonapur,2025-10-31,2301051,4,0,0
Orissa,Subarnapur,2025-09-30,1534034,2,0,0
Orissa,Sundargarh,2025-09-30,30766566,42,6,0
Orissa,Sundargarh,2025-10-31,14619186,15,4,0
Orissa,Sundergarh,2025-09-30,770001,0,1,0
Pondicherry,Karaikal,2025-09-30,34747467,64,3,0
Pondicherry,Karaikal,2025-10-31,10363276,18,2,0
Pondicherry,Pondicherry,2025-09-30,144045953,416,25,0
Pondicherry,Pondicherry,2025-10-31,49828675,97,9,0
Pondicherry,Yanam,2025-09-30,3200784,6,2,0
Pondicherry,Yanam,2025-10-31,1600392,4,0,0
Puducherry,Karaikal,2025-09-30,60960479,146,11,0
Puducherry,Karaikal,2025-10-31,19507356,50,4,2
Puducherry,Pondicherry,2025-10-31,605010,1,0,0
Puducherry,Puducherry,2025-09-30,158925180,401,31,10
Puducherry,Puducherry,2025-10-31,57802167,123,13,1
Puducherry,Yanam,2025-09-30,2667320,5,0,0
Puducherry,Yanam,2025-10-31,533464,1,0,0
Punjab,Amritsar,2025-03-31,143001,14,15,20
Punjab,Amritsar,2025-04-30,286111,959,209,54
Punjab,Amritsar,2025-05-31,143001,664,284,26
Punjab,Amritsar,2025-07-31,143001,1293,400,24
Punjab,Amritsar,2025-09-30,83333664,1862,337,21
Punjab,Amritsar,2025-10-31,31356779,553,106,9
Punjab,Barnala,2025-09-30,23399409,309,32,0
Punjab,Barnala,2025-10-31,8886001,135,7,1
Punjab,Bathinda,2025-09-30,46384405,952,123,2
Punjab,Bathinda,2025-10-31,15861379,275,32,1
Punjab,Faridkot,2025-09-30,20263181,339,41,1
Punjab,Faridkot,2025-10-31,6501837,75,12,3
Punjab,Fatehgarh Sahib,2025-09-30,25185885,361,38,3
Punjab,Fatehgarh Sahib,2025-10-31,7439029,94,26,2
Punjab,Fazilka,2025-09-30,29811731,756,123,3
Punjab,Fazilka,2025-10-31,10342806,186,40,1
Punjab,Ferozepur,2025-09-30,37330644,555,46,1
Punjab,Ferozepur,2025-10-31,11568078,139,16,0
Punjab,Firozpur,2025-09-30,20894546,185,25,0
Punjab,Firozpur,2025-10-31,5109570,33,6,0
Punjab,Gurdaspur,2025-04-30,143505,233,36,49
Punjab,Gurdaspur,2025-05-31,143521,114,20,13
Punjab,Gurdaspur,2025-07-31,143505,549,99,10
Punjab,Gurdaspur,2025-09-30,71829641,1298,152,3
Punjab,Gurdaspur,2025-10-31,27018189,478,58,12
Punjab,Hoshiarpur,2025-04-30,146001,267,35,34
Punjab,Hoshiarpur,2025-05-31,146001,197,48,18
Punjab,Hoshiarpur,2025-06-30,146001,234,59,20
Punjab,Hoshiarpur,2025-07-31,146001,277,66,22
Punjab,Hoshiarpur,2025-09-30,69357749,902,67,3
Punjab,Hoshiarpur,2025-10-31,25049685,312,26,6
Punjab,Jalandhar,2025-09-30,99058644,1242,234,10
Punjab,Jalandhar,2025-10-31,38930754,426,109,13
Punjab,Kapurthala,2025-04-30,289002,302,65,305
Punjab,Kapurthala,2025-05-31,289002,233,67,96
Punjab,Kapurthala,2025-06-30,289002,182,67,68
Punjab,Kapurthala,2025-07-31,289002,324,74,177
Punjab,Kapurthala,2025-09-30,32824963,380,64,64
Punjab,Kapurthala,2025-10-31,12145765,122,25,65
Punjab,Ludhiana,2025-03-31,141007,104,13,14
Punjab,Ludhiana,2025-04-30,1270095,1841,734,184
Punjab,Ludhiana,2025-05-31,564033,876,458,49
Punjab,Ludhiana,2025-06-30,846046,1095,645,90
Punjab,Ludhiana,2025-07-31,1270083,2012,1133,221
Punjab,Ludhiana,2025-09-30,122203006,2521,597,40
Punjab,Ludhiana,2025-10-31,42801838,682,157,12
Punjab,Malerkotla,2025-09-30,12877842,262,56,0
Punjab,Malerkotla,2025-10-31,4884692,84,19,0
Punjab,Mansa,2025-09-30,26169135,394,49,2
Punjab,Mansa,2025-10-31,9689307,122,12,1
Punjab,Moga,2025-09-30,42226427,590,75,3
Punjab,Moga,2025-10-31,14109580,154,16,13
Punjab,Muktsar,2025-09-30,13230286,142,13,0
Punjab,Muktsar,2025-10-31,3345295,35,4,0
Punjab,Nawanshahr,2025-09-30,7658293,55,6,0
Punjab,Nawanshahr,2025-10-31,2890304,20,1,0
Punjab,Pathankot,2025-09-30,23162611,339,23,0
Punjab,Pathankot,2025-10-31,8396654,110,10,0
Punjab,Patiala,2025-05-31,147001,456,125,23
Punjab,Patiala,2025-07-31,147001,766,237,18
Punjab,Patiala,2025-09-30,50514070,1290,157,0
Punjab,Patiala,2025-10-31,17414709,320,52,0
Punjab,Rupnagar,2025-09-30,37569737,437,41,0
Punjab,Rupnagar,2025-10-31,9427032,86,10,1
Punjab,S.A.S Nagar,2025-06-30,140301,193,75,14
Punjab,S.A.S Nagar,2025-07-31,140301,300,89,34
Punjab,S.A.S Nagar(Mohali),2025-09-30,13147714,93,15,0
Punjab,S.A.S Nagar(Mohali),2025-10-31,4349468,32,7,0
Punjab,SAS Nagar (Mohali),2025-04-30,140301,204,65,11
Punjab,SAS Nagar (Mohali),2025-09-30,54971410,818,177,14
Punjab,SAS Nagar (Mohali),2025-10-31,19517851,254,47,1
Punjab,Sangrur,2025-04-30,148001,145,11,10
Punjab,Sangrur,2025-09-30,41152948,837,87,0
Punjab,Sangrur,2025-10-31,14506771,210,14,3
Punjab,Shaheed Bhagat Singh Nagar,2025-09-30,30779478,310,39,1
Punjab,Shaheed Bhagat Singh Nagar,2025-10-31,8236800,68,6,2
Punjab,Sri Muktsar Sahib,2025-09-30,33269182,515,62,0
Punjab,Sri Muktsar Sahib,2025-10-31,10635870,106,16,0
Punjab,Tarn Taran,2025-07-31,143401,341,34,11
Punjab,Tarn Taran,2025-09-30,56324309,878,95,0
Punjab,Tarn Taran,2025-10-31,21641306,319,34,0
Rajasthan,Ajmer,2025-04-30,610902,1007,196,36
Rajasthan,Ajmer,2025-07-31,305001,673,241,18
Rajasthan,Ajmer,2025-09-30,289602471,3125,980,17
Rajasthan,Ajmer,2025-10-31,100506121,726,254,3
Rajasthan,Alwar,2025-04-30,602406,784,209,39
Rajasthan,Alwar,2025-05-31,301001,610,179,10
Rajasthan,Alwar,2025-06-30,301001,670,240,13
Rajasthan,Alwar,2025-07-31,602412,1837,879,41
Rajasthan,Alwar,2025-09-30,302048650,5235,2311,41
Rajasthan,Alwar,2025-10-31,111984449,1285,686,23
Rajasthan,Banswara,2025-09-30,130902981,1902,1318,3
Rajasthan,Banswara,2025-10-31,41884359,341,238,0
Rajasthan,Baran,2025-04-30,650425,379,60,25
Rajasthan,Baran,2025-07-31,325220,336,91,10
Rajasthan,Baran,2025-09-30,101466755,1575,646,14
Rajasthan,Baran,2025-10-31,33171848,302,97,2
Rajasthan,Barmer,2025-06-30,344702,684,259,10
Rajasthan,Barmer,2025-09-30,224470740,4413,2236,18
Rajasthan,Barmer,2025-10-31,79875035,839,420,1
Rajasthan,Bharatpur,2025-04-30,321204,240,37,10
Rajasthan,Bharatpur,2025-07-31,642204,1219,758,21
Rajasthan,Bharatpur,2025-09-30,244180721,3996,2505,37
Rajasthan,Bharatpur,2025-10-31,93817309,846,565,10
Rajasthan,Bhilwara,2025-06-30,622604,430,117,20
Rajasthan,Bhilwara,2025-07-31,623409,477,332,22
Rajasthan,Bhilwara,2025-09-30,217647044,3141,1068,25
Rajasthan,Bhilwara,2025-10-31,80956530,705,268,13
Rajasthan,Bikaner,2025-04-30,334001,552,261,16
Rajasthan,Bikaner,2025-05-31,334001,421,164,20
Rajasthan,Bikaner,2025-06-30,665804,721,539,33
Rajasthan,Bikaner,2025-07-31,334001,763,452,30
Rajasthan,Bikaner,2025-09-30,195125033,2186,1865,32
Rajasthan,Bikaner,2025-10-31,66148080,453,408,6
Rajasthan,Bundi,2025-04-30,969825,337,93,35
Rajasthan,Bundi,2025-07-31,323022,121,85,17
Rajasthan,Bundi,2025-09-30,111905351,1257,410,7
Rajasthan,Bundi,2025-10-31,37839161,275,116,1
Rajasthan,Chittaurgarh,2025-09-30,33966694,138,31,1
Rajasthan,Chittaurgarh,2025-10-31,8465663,22,7,0
Rajasthan,Chittorgarh,2025-07-31,937524,835,701,40
Rajasthan,Chittorgarh,2025-09-30,180225297,1361,689,28
Rajasthan,Chittorgarh,2025-10-31,49856141,219,112,3
Rajasthan,Churu,2025-04-30,331403,316,141,12
Rajasthan,Churu,2025-06-30,331403,253,269,13
Rajasthan,Churu,2025-07-31,993426,1072,1028,50
Rajasthan,Churu,2025-09-30,184895945,2645,1315,12
Rajasthan,Churu,2025-10-31,64943609,543,307,5
Rajasthan,Dausa,2025-09-30,165746381,1824,643,5
Rajasthan,Dausa,2025-10-31,53452806,380,171,0
Rajasthan,Deeg ,2025-09-30,642226,0,2,0
Rajasthan,Dhaulpur,2025-09-30,12136417,45,16,0
Rajasthan,Dhaulpur,2025-10-31,2952122,6,6,0
Rajasthan,Dholpur,2025-04-30,1312069,947,347,50
Rajasthan,Dholpur,2025-07-31,328021,467,247,13
Rajasthan,Dholpur,2025-09-30,103327842,2045,844,2
Rajasthan,Dholpur,2025-10-31,37066803,345,199,2
Rajasthan,Dungarpur,2025-04-30,314030,66,83,13
Rajasthan,Dungarpur,2025-09-30,176557441,1620,1149,3
Rajasthan,Dungarpur,2025-10-31,54354428,320,216,1
Rajasthan,Ganganagar,2025-09-30,162620568,1464,551,9
Rajasthan,Ganganagar,2025-10-31,52317086,348,103,1
Rajasthan,Hanumangarh,2025-07-31,335523,456,284,11
Rajasthan,Hanumangarh,2025-09-30,119446376,1368,384,7
Rajasthan,Hanumangarh,2025-10-31,38920124,284,94,0
Rajasthan,Jaipur,2025-04-30,2719087,2601,671,162
Rajasthan,Jaipur,2025-05-31,302013,120,70,10
Rajasthan,Jaipur,2025-07-31,1812072,2242,1110,86
Rajasthan,Jaipur,2025-09-30,527633053,6530,2576,25
Rajasthan,Jaipur,2025-10-31,177482049,1448,613,10
Rajasthan,Jaisalmer,2025-06-30,345028,46,74,14
Rajasthan,Jaisalmer,2025-09-30,83813515,751,500,8
Rajasthan,Jaisalmer,2025-10-31,26218978,186,109,5
Rajasthan,Jalor,2025-04-30,2708251,1186,672,124
Rajasthan,Jalor,2025-09-30,162127111,3095,1889,8
Rajasthan,Jalor,2025-10-31,61488319,605,508,4
Rajasthan,Jalore,2025-07-31,343001,296,181,13
Rajasthan,Jhalawar,2025-04-30,326038,112,49,12
Rajasthan,Jhalawar,2025-09-30,134399451,2269,762,7
Rajasthan,Jhalawar,2025-10-31,48929299,374,198,0
Rajasthan,Jhunjhunu,2025-09-30,33307089,92,48,0
Rajasthan,Jhunjhunu,2025-10-31,8994795,20,15,0
Rajasthan,Jhunjhunun,2025-09-30,302734633,2456,756,16
Rajasthan,Jhunjhunun,2025-10-31,101915973,600,192,5
Rajasthan,Jodhpur,2025-04-30,2053524,1624,565,87
Rajasthan,Jodhpur,2025-05-31,342001,595,190,15
Rajasthan,Jodhpur,2025-06-30,342001,520,204,27
Rajasthan,Jodhpur,2025-07-31,1026314,1722,828,66
Rajasthan,Jodhpur,2025-09-30,326607970,4211,2111,119
Rajasthan,Jodhpur,2025-10-31,105789406,866,430,4
Rajasthan,Karauli,2025-04-30,322230,348,105,12
Rajasthan,Karauli,2025-07-31,322230,612,323,11
Rajasthan,Karauli,2025-09-30,169786277,2050,813,9
Rajasthan,Karauli,2025-10-31,56382626,407,196,0
Rajasthan,Kota,2025-04-30,325004,37,17,14
Rajasthan,Kota,2025-09-30,210268047,2012,756,37
Rajasthan,Kota,2025-10-31,68269560,518,215,5
Rajasthan,Nagaur,2025-04-30,682026,563,278,32
Rajasthan,Nagaur,2025-06-30,341001,554,363,10
Rajasthan,Nagaur,2025-07-31,341001,870,660,21
Rajasthan,Nagaur,2025-09-30,347830502,4461,1747,19
Rajasthan,Nagaur,2025-10-31,116872715,815,343,10
Rajasthan,Pali,2025-04-30,306421,138,38,11
Rajasthan,Pali,2025-09-30,267780341,2731,1112,24
Rajasthan,Pali,2025-10-31,87621968,557,252,3
Rajasthan,Pratapgarh,2025-09-30,89120340,1229,540,3
Rajasthan,Pratapgarh,2025-10-31,28495350,194,113,0
Rajasthan,Rajsamand,2025-09-30,141587501,1293,590,2
Rajasthan,Rajsamand,2025-10-31,54978914,330,162,2
Rajasthan,Sawai Madhopur,2025-07-31,322201,593,307,10
Rajasthan,Sawai Madhopur,2025-09-30,174296986,1717,685,9
Rajasthan,Sawai Madhopur,2025-10-31,56056501,353,170,15
Rajasthan,Sikar,2025-03-31,332001,41,36,17
Rajasthan,Sikar,2025-04-30,665020,251,62,22
Rajasthan,Sikar,2025-07-31,332001,461,178,11
Rajasthan,Sikar,2025-09-30,375938486,3566,1238,10
Rajasthan,Sikar,2025-10-31,111024888,623,239,1
Rajasthan,Sirohi,2025-04-30,614050,349,210,67
Rajasthan,Sirohi,2025-05-31,307026,246,301,10
Rajasthan,Sirohi,2025-06-30,307026,216,289,28
Rajasthan,Sirohi,2025-07-31,921072,1174,1471,72
Rajasthan,Sirohi,2025-09-30,121367844,1471,1084,7
Rajasthan,Sirohi,2025-10-31,43630021,301,286,6
Rajasthan,Tonk,2025-07-31,304001,635,332,19
Rajasthan,Tonk,2025-09-30,104703635,1555,533,4
Rajasthan,Tonk,2025-10-31,38959731,403,111,13
Rajasthan,Udaipur,2025-04-30,307025,70,47,15
Rajasthan,Udaipur,2025-07-31,313001,511,323,21
Rajasthan,Udaipur,2025-09-30,264720304,3271,2205,8
Rajasthan,Udaipur,2025-10-31,100864354,800,596,8
Sikkim,East,2025-09-30,79608577,90,83,1
Sikkim,East,2025-10-31,23587650,28,24,0
Sikkim,East Sikkim,2025-09-30,70763182,67,77,7
Sikkim,East Sikkim,2025-10-31,27273293,31,17,5
Sikkim,Mangan,2025-10-31,737116,0,1,0
Sikkim,Namchi,2025-09-30,7371320,1,4,6
Sikkim,Namchi,2025-10-31,2948538,0,1,3
Sikkim,North,2025-09-30,8108281,10,7,0
Sikkim,North,2025-10-31,5159829,10,0,0
Sikkim,North Sikkim,2025-09-30,11793881,15,4,0
Sikkim,North Sikkim,2025-10-31,5896941,8,2,0
Sikkim,South,2025-09-30,43490665,45,58,1
Sikkim,South,2025-10-31,14005498,9,17,0
Sikkim,South Sikkim,2025-04-30,737126,15,23,11
Sikkim,South Sikkim,2025-07-31,737121,100,147,13
Sikkim,South Sikkim,2025-09-30,28748065,32,38,0
Sikkim,South Sikkim,2025-10-31,11056990,5,16,0
Sikkim,West,2025-09-30,33907324,39,54,2
Sikkim,West,2025-10-31,13268068,17,15,1
Sikkim,West Sikkim,2025-04-30,737121,52,65,10
Sikkim,West Sikkim,2025-07-31,737111,48,108,15
Sikkim,West Sikkim,2025-09-30,32433090,50,42,4
Sikkim,West Sikkim,2025-10-31,13268060,13,10,3
Tamil Nadu,Ariyalur,2025-09-30,232448549,657,97,0
Tamil Nadu,Ariyalur,2025-10-31,86051144,200,39,24
Tamil Nadu,Chengalpattu,2025-07-31,1203334,138,62,26
Tamil Nadu,Chengalpattu,2025-09-30,143903396,272,57,16
Tamil Nadu,Chengalpattu,2025-10-31,54166350,97,24,0
Tamil Nadu,Chennai,2025-07-31,1800262,231,136,33
Tamil Nadu,Chennai,2025-09-30,694259251,2418,711,27
Tamil Nadu,Chennai,2025-10-31,282024834,916,271,8
Tamil Nadu,Coimbatore,2025-05-31,641402,59,19,11
Tamil Nadu,Coimbatore,2025-09-30,923457113,2466,566,12
Tamil Nadu,Coimbatore,2025-10-31,359128429,925,242,0
Tamil Nadu,Cuddalore,2025-05-31,607106,120,11,10
Tamil Nadu,Cuddalore,2025-09-30,714199831,2753,364,0
Tamil Nadu,Cuddalore,2025-10-31,241705808,721,115,0
Tamil Nadu,Dharmapuri,2025-09-30,353780444,1472,253,0
Tamil Nadu,Dharmapuri,2025-10-31,140633022,549,88,10
Tamil Nadu,Dindigul,2025-09-30,547035249,1809,526,2
Tamil Nadu,Dindigul,2025-10-31,189841183,455,133,0
