state,district,date,udr,udr_level
Bihar,Gopalganj,2025-06-30,6.1771009588268475,High Dependency
Bihar,Gopalganj,2025-07-31,5.0754064337599445,High Dependency
Bihar,Gopalganj,2025-09-30,4.452552356020942,High Dependency
Bihar,Gopalganj,2025-10-31,1.4759141033081835,Medium Dependency
Bihar,Jamui,2025-04-30,7.196217494089835,High Dependency
Bihar,Jamui,2025-05-31,17.07090909090909,High Dependency
Bihar,Jamui,2025-06-30,9.759067357512953,High Dependency
Bihar,Jamui,2025-09-30,4.4837027379400265,High Dependency
Bihar,Jamui,2025-10-31,1.2098273572377158,Medium Dependency
Bihar,Jehanabad,2025-04-30,13.564593301435407,High Dependency
Bihar,Jehanabad,2025-07-31,16.9375,High Dependency
Bihar,Jehanabad,2025-09-30,5.584745762711864,High Dependency
Bihar,Jehanabad,2025-10-31,1.0821744627054362,Medium Dependency
Bihar,Kaimur (Bhabua),2025-04-30,30.717086834733895,High Dependency
Bihar,Kaimur (Bhabua),2025-05-31,8.849519743863393,High Dependency
Bihar,Kaimur (Bhabua),2025-06-30,12.033755274261603,High Dependency
Bihar,Kaimur (Bhabua),2025-07-31,14.687319884726225,High Dependency
Bihar,Kaimur (Bhabua),2025-09-30,6.124705882352941,High Dependency
Bihar,Kaimur (Bhabua),2025-10-31,2.3748427672955974,High Dependency
Bihar,Katihar,2025-05-31,44.783838383838386,High Dependency
Bihar,Katihar,2025-06-30,22.003045685279186,High Dependency
Bihar,Katihar,2025-09-30,6.396940869240813,High Dependency
Bihar,Katihar,2025-10-31,1.6429899590925994,High Dependency
Bihar,Khagaria,2025-09-30,4.509810442301297,High Dependency
Bihar,Khagaria,2025-10-31,1.0191540303272146,Medium Dependency
Bihar,Kishanganj,2025-09-30,13.61186161449753,High Dependency
Bihar,Kishanganj,2025-10-31,1.2628384687208216,Medium Dependency
Bihar,Lakhisarai,2025-06-30,6.096692111959287,High Dependency
Bihar,Lakhisarai,2025-07-31,3.6063432835820897,High Dependency
Bihar,Lakhisarai,2025-09-30,6.87141615986099,High Dependency
Bihar,Lakhisarai,2025-10-31,2.061320754716981,High Dependency
Bihar,Madhepura,2025-09-30,6.097280334728033,High Dependency
Bihar,Madhepura,2025-10-31,2.6381784154709917,High Dependency
Bihar,Madhubani,2025-03-31,155.0,High Dependency
Bihar,Madhubani,2025-04-30,43.67416934619507,High Dependency
Bihar,Madhubani,2025-05-31,15.292237442922374,High Dependency
Bihar,Madhubani,2025-06-30,9.509278350515464,High Dependency
Bihar,Madhubani,2025-07-31,12.566090611863615,High Dependency
Bihar,Madhubani,2025-09-30,5.057831797686728,High Dependency
Bihar,Madhubani,2025-10-31,0.9269614835948645,Medium Dependency
Bihar,Monghyr,2025-09-30,3.8125,High Dependency
Bihar,Monghyr,2025-10-31,0.6,Medium Dependency
Bihar,Munger,2025-04-30,15.382892057026476,High Dependency
Bihar,Munger,2025-06-30,12.881773399014778,High Dependency
Bihar,Munger,2025-07-31,9.522174535050071,High Dependency
Bihar,Munger,2025-09-30,5.367801857585139,High Dependency
Bihar,Munger,2025-10-31,1.1488095238095237,Medium Dependency
Bihar,Muzaffarpur,2025-03-31,649.1891891891892,High Dependency
Bihar,Muzaffarpur,2025-04-30,16.769746290090954,High Dependency
Bihar,Muzaffarpur,2025-05-31,5.657352267521759,High Dependency
Bihar,Muzaffarpur,2025-06-30,5.593601269169752,High Dependency
Bihar,Muzaffarpur,2025-07-31,11.946952070730573,High Dependency
Bihar,Muzaffarpur,2025-09-30,5.609110947832476,High Dependency
Bihar,Muzaffarpur,2025-10-31,1.620203602192639,High Dependency
Bihar,Nalanda,2025-06-30,8.385437541750168,High Dependency
Bihar,Nalanda,2025-07-31,7.45578231292517,High Dependency
Bihar,Nalanda,2025-09-30,8.938974776240846,High Dependency
Bihar,Nalanda,2025-10-31,1.4129979035639413,Medium Dependency
Bihar,Nawada,2025-07-31,3.0789760348583877,High Dependency
Bihar,Nawada,2025-09-30,3.5166068222621183,High Dependency
Bihar,Nawada,2025-10-31,0.8689446366782007,Medium Dependency
Bihar,Pashchim Champaran,2025-03-31,0.0,Low Dependency
Bihar,Pashchim Champaran,2025-06-30,0.0,Low Dependency
Bihar,Pashchim Champaran,2025-07-31,0.0,Low Dependency
Bihar,Pashchim Champaran,2025-09-30,5.818181818181818,High Dependency
Bihar,Pashchim Champaran,2025-10-31,1.1111111111111112,Medium Dependency
Bihar,Patna,2025-03-31,606.8125,High Dependency
Bihar,Patna,2025-04-30,9.732274198293617,High Dependency
Bihar,Patna,2025-05-31,53.19409282700422,High Dependency
Bihar,Patna,2025-06-30,17.44989027066569,High Dependency
Bihar,Patna,2025-07-31,14.067772511848341,High Dependency
Bihar,Patna,2025-09-30,5.921867704280156,High Dependency
Bihar,Patna,2025-10-31,2.187925170068027,High Dependency
Bihar,Purba Champaran,2025-09-30,2.869565217391304,High Dependency
Bihar,Purba Champaran,2025-10-31,1.2272727272727273,Medium Dependency
Bihar,Purbi Champaran,2025-03-31,0.0,Low Dependency
Bihar,Purbi Champaran,2025-06-30,0.0,Low Dependency
Bihar,Purbi Champaran,2025-07-31,0.0,Low Dependency
Bihar,Purnea,2025-09-30,8.717171717171718,High Dependency
Bihar,Purnea,2025-10-31,2.1052631578947367,High Dependency
Bihar,Purnia,2025-04-30,46.12039312039312,High Dependency
Bihar,Purnia,2025-06-30,21.430888575458393,High Dependency
Bihar,Purnia,2025-07-31,18.053534303534303,High Dependency
Bihar,Purnia,2025-09-30,5.831255813953488,High Dependency
Bihar,Purnia,2025-10-31,1.3526370217166495,Medium Dependency
Bihar,Rohtas,2025-09-30,7.281414597441685,High Dependency
Bihar,Rohtas,2025-10-31,3.264423076923077,High Dependency
Bihar,Saharsa,2025-05-31,20.82866043613707,High Dependency
Bihar,Saharsa,2025-06-30,11.565375302663439,High Dependency
Bihar,Saharsa,2025-07-31,11.078352180936996,High Dependency
Bihar,Saharsa,2025-09-30,5.48410896708286,High Dependency
Bihar,Saharsa,2025-10-31,1.1372549019607843,Medium Dependency
Bihar,Samastipur,2025-07-31,23.126232741617358,High Dependency
Bihar,Samastipur,2025-09-30,5.235059037238874,High Dependency
Bihar,Samastipur,2025-10-31,1.3044354838709677,Medium Dependency
Bihar,Samstipur,2025-09-30,3.7916666666666665,High Dependency
Bihar,Samstipur,2025-10-31,1.5,Medium Dependency
Bihar,Saran,2025-04-30,61.12844036697248,High Dependency
Bihar,Saran,2025-06-30,14.143114311431143,High Dependency
Bihar,Saran,2025-07-31,7.937178980640063,High Dependency
Bihar,Saran,2025-09-30,3.560684565865913,High Dependency
Bihar,Saran,2025-10-31,1.0182065217391305,Medium Dependency
Bihar,Sheikhpura,2025-09-30,5.9755501222493885,High Dependency
Bihar,Sheikhpura,2025-10-31,1.4903677758318739,Medium Dependency
Bihar,Sheikpura,2025-09-30,6.454545454545454,High Dependency
Bihar,Sheikpura,2025-10-31,1.5,Medium Dependency
Bihar,Sheohar,2025-09-30,6.266746411483253,High Dependency
Bihar,Sheohar,2025-10-31,1.1710758377425043,Medium Dependency
Bihar,Sitamarhi,2025-03-31,33.71985018726592,High Dependency
Bihar,Sitamarhi,2025-04-30,5.965600350569676,High Dependency
Bihar,Sitamarhi,2025-05-31,4.662394662921348,High Dependency
Bihar,Sitamarhi,2025-06-30,2.971124150710315,High Dependency
Bihar,Sitamarhi,2025-07-31,2.596029395634529,High Dependency
Bihar,Sitamarhi,2025-09-30,5.252336448598131,High Dependency
Bihar,Sitamarhi,2025-10-31,0.9248694254720772,Medium Dependency
Bihar,Siwan,2025-05-31,21.126315789473683,High Dependency
Bihar,Siwan,2025-06-30,25.59722222222222,High Dependency
Bihar,Siwan,2025-07-31,28.283171521035598,High Dependency
Bihar,Siwan,2025-09-30,3.9581103095182684,High Dependency
Bihar,Siwan,2025-10-31,1.2256452955870107,Medium Dependency
Bihar,Supaul,2025-09-30,5.694001518602885,High Dependency
Bihar,Supaul,2025-10-31,1.4302426343154246,Medium Dependency
Bihar,Vaishali,2025-04-30,57.78470824949698,High Dependency
Bihar,Vaishali,2025-09-30,3.6039438502673797,High Dependency
Bihar,Vaishali,2025-10-31,0.8106810681068107,Medium Dependency
Bihar,West Champaran,2025-04-30,3.9020718437919215,High Dependency
Bihar,West Champaran,2025-05-31,3.783326621022956,High Dependency
Bihar,West Champaran,2025-09-30,4.911584382058729,High Dependency
Bihar,West Champaran,2025-10-31,2.4546920348274752,High Dependency
Chandigarh,Chandigarh,2025-04-30,124.64957264957265,High Dependency
Chandigarh,Chandigarh,2025-09-30,6.871345029239766,High Dependency
Chandigarh,Chandigarh,2025-10-31,2.6160337552742616,High Dependency
Chandigarh,Rupnagar,2025-09-30,8.0,High Dependency
Chhattisgarh,Balod,2025-09-30,16.814258911819888,High Dependency
Chhattisgarh,Balod,2025-10-31,5.151260504201681,High Dependency
Chhattisgarh,Baloda Bazar,2025-05-31,35.07169117647059,High Dependency
Chhattisgarh,Baloda Bazar,2025-09-30,9.343506032647268,High Dependency
Chhattisgarh,Baloda Bazar,2025-10-31,4.456410256410257,High Dependency
Chhattisgarh,Balrampur,2025-07-31,3.430583501006036,High Dependency
Chhattisgarh,Balrampur,2025-09-30,4.662298987492555,High Dependency
Chhattisgarh,Balrampur,2025-10-31,1.119047619047619,Medium Dependency
Chhattisgarh,Bastar,2025-09-30,9.540735873850197,High Dependency
Chhattisgarh,Bastar,2025-10-31,2.801694915254237,High Dependency
Chhattisgarh,Bemetara,2025-09-30,12.47983870967742,High Dependency
Chhattisgarh,Bemetara,2025-10-31,5.042145593869732,High Dependency
Chhattisgarh,Bijapur,2025-03-31,27.675,High Dependency
Chhattisgarh,Bijapur,2025-04-30,5.372340425531915,High Dependency
Chhattisgarh,Bijapur,2025-05-31,4.239344262295082,High Dependency
Chhattisgarh,Bijapur,2025-06-30,5.2863924050632916,High Dependency
Chhattisgarh,Bijapur,2025-07-31,2.5794392523364484,High Dependency
Chhattisgarh,Bijapur,2025-09-30,3.369135802469136,High Dependency
Chhattisgarh,Bijapur,2025-10-31,0.27956989247311825,Low Dependency
Chhattisgarh,Bilaspur,2025-07-31,24.0630081300813,High Dependency
Chhattisgarh,Bilaspur,2025-09-30,6.026764934057409,High Dependency
Chhattisgarh,Bilaspur,2025-10-31,3.0076419213973797,High Dependency
Chhattisgarh,Dakshin Bastar Dantewada,2025-09-30,23.635036496350367,High Dependency
Chhattisgarh,Dakshin Bastar Dantewada,2025-10-31,1.2705882352941176,Medium Dependency
Chhattisgarh,Dantewada,2025-09-30,31.67948717948718,High Dependency
Chhattisgarh,Dantewada,2025-10-31,0.5,Medium Dependency
Chhattisgarh,Dhamtari,2025-09-30,13.0,High Dependency
Chhattisgarh,Dhamtari,2025-10-31,4.625954198473282,High Dependency
Chhattisgarh,Durg,2025-04-30,58.625,High Dependency
Chhattisgarh,Durg,2025-07-31,49.707070707070706,High Dependency
Chhattisgarh,Durg,2025-09-30,14.485714285714286,High Dependency
Chhattisgarh,Durg,2025-10-31,4.0867579908675795,High Dependency
Chhattisgarh,Gariyaband,2025-09-30,9.98661567877629,High Dependency
Chhattisgarh,Gariyaband,2025-10-31,5.185714285714286,High Dependency
Chhattisgarh,Gaurela-pendra-marwahi,2025-09-30,4.183673469387755,High Dependency
Chhattisgarh,Gaurela-pendra-marwahi,2025-10-31,3.65,High Dependency
Chhattisgarh,Gaurella Pendra Marwahi,2025-06-30,0.0,Low Dependency
Chhattisgarh,Gaurella Pendra Marwahi,2025-07-31,0.0,Low Dependency
Chhattisgarh,Janjgir - Champa,2025-09-30,3.5,High Dependency
Chhattisgarh,Janjgir - Champa,2025-10-31,3.0,High Dependency
Chhattisgarh,Janjgir Champa,2025-09-30,4.8,High Dependency
Chhattisgarh,Janjgir Champa,2025-10-31,7.0,High Dependency
Chhattisgarh,Janjgir-champa,2025-09-30,9.514660012476606,High Dependency
Chhattisgarh,Janjgir-champa,2025-10-31,4.496919917864476,High Dependency
Chhattisgarh,Jashpur,2025-09-30,8.80354505169867,High Dependency
Chhattisgarh,Jashpur,2025-10-31,4.595041322314049,High Dependency
Chhattisgarh,Kabeerdham,2025-09-30,9.23920265780731,High Dependency
Chhattisgarh,Kabeerdham,2025-10-31,3.484536082474227,High Dependency
Chhattisgarh,Kanker,2025-09-30,7.936395759717315,High Dependency
Chhattisgarh,Kanker,2025-10-31,2.086734693877551,High Dependency
Chhattisgarh,Kawardha,2025-09-30,10.517450682852807,High Dependency
Chhattisgarh,Kawardha,2025-10-31,0.7254098360655737,Medium Dependency
Chhattisgarh,Khairagarh Chhuikhadan Gandai,2025-09-30,8.033333333333333,High Dependency
Chhattisgarh,Khairagarh Chhuikhadan Gandai,2025-10-31,2.52,High Dependency
Chhattisgarh,Kondagaon,2025-09-30,5.444318181818182,High Dependency
Chhattisgarh,Kondagaon,2025-10-31,0.9699453551912568,Medium Dependency
Chhattisgarh,Korba,2025-09-30,9.0752,High Dependency
Chhattisgarh,Korba,2025-10-31,2.349900596421471,High Dependency
Chhattisgarh,Koriya,2025-09-30,9.146804835924007,High Dependency
Chhattisgarh,Koriya,2025-10-31,4.52093023255814,High Dependency
Chhattisgarh,Mahasamund,2025-09-30,6.871859296482412,High Dependency
Chhattisgarh,Mahasamund,2025-10-31,3.2746113989637307,High Dependency
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,2025-09-30,4.182795698924731,High Dependency
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,2025-10-31,4.523809523809524,High Dependency
Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,2025-09-30,14.0,High Dependency
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,2025-09-30,12.848837209302326,High Dependency
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,2025-10-31,12.277777777777779,High Dependency
Chhattisgarh,Mungeli,2025-09-30,7.5054704595186,High Dependency
Chhattisgarh,Mungeli,2025-10-31,3.1370262390670556,High Dependency
Chhattisgarh,Narayanpur,2025-09-30,8.293388429752065,High Dependency
Chhattisgarh,Narayanpur,2025-10-31,0.9230769230769231,Medium Dependency
Chhattisgarh,Raigarh,2025-07-31,14.553876478318003,High Dependency
Chhattisgarh,Raigarh,2025-09-30,19.4197105444521,High Dependency
Chhattisgarh,Raigarh,2025-10-31,5.482939632545932,High Dependency
Chhattisgarh,Raipur,2025-03-31,182.57,High Dependency
Chhattisgarh,Raipur,2025-04-30,67.16459627329192,High Dependency
Chhattisgarh,Raipur,2025-09-30,8.232981783317355,High Dependency
Chhattisgarh,Raipur,2025-10-31,2.0188133140376268,High Dependency
Chhattisgarh,Rajnandgaon,2025-09-30,10.649078726968174,High Dependency
Chhattisgarh,Rajnandgaon,2025-10-31,2.433673469387755,High Dependency
Chhattisgarh,Sakti,2025-09-30,4.231638418079096,High Dependency
Chhattisgarh,Sakti,2025-10-31,4.093023255813954,High Dependency
Chhattisgarh,Sarangarh-Bilaigarh,2025-09-30,19.96551724137931,High Dependency
Chhattisgarh,Sarangarh-Bilaigarh,2025-10-31,6.444444444444445,High Dependency
Chhattisgarh,Sukma,2025-04-30,6.2650918635170605,High Dependency
Chhattisgarh,Sukma,2025-05-31,10.238095238095237,High Dependency
Chhattisgarh,Sukma,2025-07-31,13.223140495867769,High Dependency
Chhattisgarh,Sukma,2025-09-30,11.680781758957655,High Dependency
Chhattisgarh,Sukma,2025-10-31,1.6774193548387097,High Dependency
Chhattisgarh,Surajpur,2025-09-30,8.873253493013973,High Dependency
Chhattisgarh,Surajpur,2025-10-31,4.711475409836066,High Dependency
Chhattisgarh,Surguja,2025-09-30,8.481152993348115,High Dependency
Chhattisgarh,Surguja,2025-10-31,4.557333333333333,High Dependency
Chhattisgarh,Uttar Bastar Kanker,2025-09-30,11.494071146245059,High Dependency
Chhattisgarh,Uttar Bastar Kanker,2025-10-31,2.2254901960784315,High Dependency
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-09-30,9.272727272727273,High Dependency
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-10-31,3.0,High Dependency
Dadra and Nagar Haveli,Dadra and Nagar Haveli,2025-09-30,15.130919220055711,High Dependency
Dadra and Nagar Haveli,Dadra and Nagar Haveli,2025-10-31,1.2987012987012987,Medium Dependency
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2025-09-30,7.461538461538462,High Dependency
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2025-10-31,16.666666666666668,High Dependency
Dadra and Nagar Haveli and Daman and Diu,Daman,2025-09-30,4.043478260869565,High Dependency
Dadra and Nagar Haveli and Daman and Diu,Daman,2025-10-31,6.75,High Dependency
Dadra and Nagar Haveli and Daman and Diu,Diu,2025-09-30,3.1,High Dependency
Daman & Diu,Daman,2025-09-30,44.0,High Dependency
Daman & Diu,Diu,2025-09-30,15.333333333333334,High Dependency
Daman & Diu,Diu,2025-10-31,2.5,High Dependency
Daman and Diu,Daman,2025-09-30,32.77777777777778,High Dependency
Daman and Diu,Daman,2025-10-31,6.25,High Dependency
Daman and Diu,Diu,2025-09-30,21.272727272727273,High Dependency
Daman and Diu,Diu,2025-10-31,0.7777777777777778,Medium Dependency
Delhi,Central Delhi,2025-04-30,112.12781954887218,High Dependency
Delhi,Central Delhi,2025-05-31,27.543543543543542,High Dependency
Delhi,Central Delhi,2025-06-30,40.71649484536083,High Dependency
Delhi,Central Delhi,2025-07-31,6.506076388888889,High Dependency
Delhi,Central Delhi,2025-09-30,7.692413793103448,High Dependency
Delhi,Central Delhi,2025-10-31,2.7758620689655173,High Dependency
Delhi,East Delhi,2025-04-30,46.21162280701754,High Dependency
Delhi,East Delhi,2025-05-31,15.730043541364296,High Dependency
Delhi,East Delhi,2025-06-30,21.693401015228428,High Dependency
Delhi,East Delhi,2025-07-31,17.061235356762513,High Dependency
Delhi,East Delhi,2025-09-30,6.6979116075764935,High Dependency
Delhi,East Delhi,2025-10-31,2.674641148325359,High Dependency
Delhi,Najafgarh,2025-09-30,7.142857142857143,High Dependency
Delhi,Najafgarh,2025-10-31,3.0,High Dependency
Delhi,New Delhi,2025-06-30,1.2837465564738293,Medium Dependency
Delhi,New Delhi,2025-07-31,0.5591200733272227,Medium Dependency
Delhi,New Delhi,2025-09-30,8.916666666666666,High Dependency
Delhi,New Delhi,2025-10-31,2.8125,High Dependency
Delhi,North Delhi,2025-06-30,17.334448160535118,High Dependency
Delhi,North Delhi,2025-07-31,11.391786903440622,High Dependency
Delhi,North Delhi,2025-09-30,7.375560538116592,High Dependency
Delhi,North Delhi,2025-10-31,1.8172413793103448,High Dependency
Delhi,North East,2025-09-30,5.5008103727714746,High Dependency
Delhi,North East,2025-10-31,0.453125,Low Dependency
Delhi,North East   *,2025-09-30,0.0,Low Dependency
Delhi,North East Delhi,2025-06-30,13.086239695624604,High Dependency
Delhi,North East Delhi,2025-07-31,6.365684962070504,High Dependency
Delhi,North East Delhi,2025-09-30,7.061663479923518,High Dependency
Delhi,North East Delhi,2025-10-31,2.1065693430656935,High Dependency
Delhi,North West Delhi,2025-03-31,1379.75,High Dependency
Delhi,North West Delhi,2025-04-30,73.7166921898928,High Dependency
Delhi,North West Delhi,2025-05-31,90.77018633540372,High Dependency
Delhi,North West Delhi,2025-06-30,57.3984962406015,High Dependency
Delhi,North West Delhi,2025-07-31,56.450896669513234,High Dependency
Delhi,North West Delhi,2025-09-30,8.122938144329897,High Dependency
Delhi,North West Delhi,2025-10-31,1.739917695473251,High Dependency
Delhi,Shahdara,2025-04-30,12.918495297805643,High Dependency
Delhi,Shahdara,2025-05-31,10.172932330827068,High Dependency
Delhi,Shahdara,2025-07-31,8.201501877346683,High Dependency
Delhi,Shahdara,2025-09-30,6.1521739130434785,High Dependency
Delhi,Shahdara,2025-10-31,2.0681818181818183,High Dependency
Delhi,South Delhi,2025-04-30,122.7158081705151,High Dependency
Delhi,South Delhi,2025-05-31,114.38738738738739,High Dependency
Delhi,South Delhi,2025-06-30,26.355653128430298,High Dependency
Delhi,South Delhi,2025-07-31,28.861244019138756,High Dependency
Delhi,South Delhi,2025-09-30,6.211344922232388,High Dependency
Delhi,South Delhi,2025-10-31,1.2768456375838926,Medium Dependency
Delhi,South East Delhi,2025-09-30,8.647058823529411,High Dependency
Delhi,South East Delhi,2025-10-31,6.4,High Dependency
Delhi,South West Delhi,2025-04-30,49.50666666666667,High Dependency
Delhi,South West Delhi,2025-05-31,38.288011695906434,High Dependency
Delhi,South West Delhi,2025-06-30,62.02492211838006,High Dependency
Delhi,South West Delhi,2025-07-31,42.46164772727273,High Dependency
